gene	spearmans_rho	effect	stderr	pval	mse
AKT3	0.825261925590777	0.85659949383132	0.0786865000046071	6.16237058374081e-14	11.7144415153888
ALDH4A1	0.213200065582618	0.458119251349587	0.13555456736516	0.00155322431637951	34.7655770678873
ALDH9A1	0.980632411067193	0.98216444505015	0.0286733823895754	7.60868326004157e-33	1.55553212669048
ALG14	0.6425676765465	0.762470420020679	0.0986700937931597	1.15692454191027e-09	18.4201097781136
ALG6	0.991652281751856	0.996797045792165	0.0121957383902752	8.13827453087289e-49	0.281408578000589
ALPL	0.557969842194231	0.516127927041209	0.130616780407076	0.000284414673274918	32.2789263688384
AMIGO1	0.584848484848485	0.624028020779178	0.119162682359173	4.64554787692062e-06	26.8659172884265
AMPD1	0.799479441492952	0.762024939370903	0.0987500947043138	1.19860448647376e-09	18.4499916381779
ANGEL2	0.869565217391304	0.869278327167234	0.0753835448575276	9.61427708563243e-15	10.7516283563628
ANGPTL1	0.749805065855583	0.889308704727581	0.0697387196339327	3.31179692215803e-16	9.20172121861307
ANGPTL7	1	1	1.29979760172077e-13	0	3.19648443989071e-23
ANKRD34A	0.800922266139657	0.93695138542061	0.0532921088792703	2.99025322804631e-21	5.3733724597696
ANKRD35	1	0.999989546088549	0.000697299001919354	2.94629412868603e-102	0.000919939399163059
ANKRD45	0.817408967123456	0.981053551618617	0.0295445776146843	2.75885803371559e-32	1.65149286968575
ANKRD65	0.56403162055336	0.960257977486567	0.0425644836862218	1.85391613696498e-25	3.42780313363002
ANXA9	0.893939393939394	0.927017588434362	0.0571896865668329	6.28435484203204e-20	6.18808919226701
AP4B1	1	0.999999990241583	2.13044555136866e-05	2.12071241947418e-167	8.58740628397963e-07
APH1A	1	0.999999999999999	2.0557357840084e-13	0	7.99568586903081e-23
ARF1	1	1	1.18073790710458e-15	0	2.63771667397783e-27
ARHGAP29	0.766544787483267	0.898801626863157	0.066848602905535	5.31241472664026e-17	8.45484796411823
ARHGEF10L	0.963109354413702	0.991516083726785	0.0198223832321532	9.62697279445851e-40	0.743417651288442
ARHGEF19	0.249958260706088	0.239320444777745	0.148067059344931	0.113344120811414	41.4799318873008
ARHGEF2	0.689551137792955	0.75971465571697	0.0991632013856095	1.4383353256275e-09	18.6046802431092
ARID4B	0.579663088832553	0.924682840766452	0.058062044599478	1.20783674447091e-19	6.3783123356518
ARNT	0.963075200627868	0.962516056393528	0.0413613799150883	5.39097845699992e-26	3.23676501212466
ARPC5	0.847984236341677	0.877334082464736	0.0731810287631408	2.66305826699142e-15	10.1325359408135
ARTN	0.84532279314888	0.821183356241661	0.0870255102176583	4.87605040732357e-12	14.328947398994
ARV1	0.750065876152832	0.787649337332274	0.0939579967263985	1.36881775255212e-10	16.7027749416013
ASAP3	0.912007918812689	0.902506361456975	0.0656775540450591	2.47491577084335e-17	8.16121977130641
ASH1L	0.661647060181328	0.727095314010618	0.104695839008386	1.54665937230109e-08	20.7386257911273
ASTN1	0.617329668012676	0.547514331158694	0.127610240273632	9.92367777299754e-05	30.8100345157373
ATAD3A	0.40368906455863	0.496621041565	0.132363799332879	0.000520637634779969	33.1481718072954
ATAD3B	0.199673922629326	0.302503494500172	0.14535374938686	0.0434097471373617	39.9736319758681
ATAD3C	0.679052610622263	0.946092342682939	0.049393832379486	1.13011395708855e-22	4.61600828113518
ATF6	0.952042160737813	0.982000403987679	0.0288037491778154	9.2489569096728e-33	1.56970908899356
ATG4C	0.828821255570725	0.953419250210462	0.0460009437031916	5.25990414863585e-24	4.00363626643731
ATP1A1	0.471763107533621	0.445957738165056	0.136494458169358	0.00213842775145159	35.2493546139111
ATP1A2	0.834123847167325	0.901602165482314	0.0659657302145206	2.99042482635295e-17	8.23299554869447
ATP1A4	0.973781291172595	0.996664119774214	0.0124458196537331	1.94827396481941e-48	0.293067823606348
ATP1B1	0.797760210803689	0.917060582626534	0.0608084846804468	8.88194094027237e-19	6.99599506287799
ATP6V0B	0.590777338603425	0.644525483178698	0.116597788236758	1.77012318582947e-06	25.7218236674637
ATPAF1	0.971671390210626	0.968736177826452	0.0378338527414326	1.15952745397293e-27	2.70820958188869
ATXN7L2	0.845684617206686	0.997955253920822	0.00974716556513223	5.3072676455918e-53	0.179753691560356
AURKAIP1	0.86600790513834	0.896961448077998	0.067420954692664	7.6797020878725e-17	8.60024706912011
B3GALNT2	0.708554806749822	0.73357907109686	0.103638655180601	9.91528067600786e-09	20.3219168437414
B3GALT2	0.935002483446819	0.950884114662007	0.047205488566246	1.60245396948281e-23	4.21605362127193
B3GALT6	0.999736495388669	0.999915607824428	0.001981174358719	9.3317683066329e-83	0.00742619808060955
B4GALT2	0.674572586589935	0.838208637444936	0.0831650474592545	6.79765546848943e-13	13.0858763249589
BATF3	0.95607138310542	0.960895240311785	0.0422287065224805	1.3179936739436e-25	3.3739348344309
BCAN	0.294102042593759	0.178443180245617	0.150051001517378	0.240879989535011	42.5989533826485
BCAR3	0.853754940711462	0.921632161250954	0.0591793017217727	2.74981130504483e-19	6.62614301130735
BCAS2	0.524940782639144	0.656699154987486	0.115007200971587	9.6409753080718e-07	25.0248336729037
BCL10	0.375149015419695	0.611818943524801	0.120626039491286	7.99267163014401e-06	27.5298135351446
BCL2L15	0.724374176548089	0.629131253336261	0.118536999039506	3.67734181210056e-06	26.584530107324
BCL9	0.742555994729908	0.84129568867376	0.0824369476064773	4.64135486816793e-13	12.8577488256335
BEND5	0.644408931949788	0.809164427983588	0.0896054567075424	1.73637402295467e-11	15.1911288533837
BEST4	0.940889113834945	0.996410889545124	0.0129087487872898	9.37050970176256e-48	0.315274924619349
BMP8A	0.904369700144677	0.923252975563052	0.0585888200927431	1.78365273745548e-19	6.49457349701477
BMP8B	0.946956848112094	0.999626549287329	0.00416732014695068	7.1821275964315e-69	0.0328575262359865
BOLA1	1	0.999999999901129	2.14444280284825e-06	2.81044424526579e-210	8.70061729642903e-09
BROX	0.61092993677115	0.706916007520585	0.107861858067812	5.71489540330118e-08	22.0118693656908
BTF3L4	0.314756258234519	0.408535371823136	0.13919192454935	0.00533405509857022	36.6563493986506
C1QC	0.955834696481922	0.998100538681895	0.00939484604241658	1.08967638876439e-53	0.166993846048064
C1orf112	0.996618051151976	0.963529258648694	0.0408090755204625	3.02125292329199e-26	3.15090018002746
C1orf115	0.728985507246377	0.93601658713404	0.0536727700677251	4.06478216618868e-21	5.45040973883755
C1orf123	1	0.999998281248825	0.000282739891793227	4.09164891612217e-119	0.000151249973410077
C1orf159	0.895652173913043	0.905827519362695	0.0646055122504636	1.21537947911463e-17	7.89696622726998
C1orf174	0.660079051383399	0.831659309040989	0.084680355713991	1.48852743440657e-12	13.5670829221605
C1orf21	0.938107316296658	0.94463218993524	0.0500395252468867	1.97833452681403e-22	4.73748113247878
C1orf216	0.420215590447063	0.581517496262983	0.12406275620699	2.7991717223709e-05	29.1208456677614
C1orf220	0.91495582769945	0.940025963438235	0.0520177045133447	1.05281453270907e-21	5.11945227472881
C1orf226	0.996706192358366	0.998720931777046	0.00771060946885132	2.22637551543333e-57	0.112486018937116
C1orf229	0.775757575757576	0.859864256292882	0.0778539868809121	3.88650211949751e-14	11.4678722729951
C1orf43	0.669038208168643	0.779674370286274	0.0954923443076205	2.77307432253566e-10	17.2527465580229
C1orf53	0.773583443431232	0.8751880280554	0.073776203945241	3.78137544583668e-15	10.298020284134
C1orf54	0.565085638998682	0.830133351600506	0.0850278502336777	1.7782055055426e-12	13.6786592166625
C1orf74	0.883926218708827	0.901361517844019	0.0660421666129189	3.14390182697204e-17	8.25208622259679
C2CD4D	0.992150473483847	0.996032362589165	0.0135711155948752	8.06066861359031e-47	0.348459437702069
CACHD1	0.981497405193889	0.985483438175712	0.0258899248974355	9.39596913810971e-35	1.26818529558065
CACYBP	0.189538334742329	0.118942277068089	0.151416009009359	0.436448272014699	43.3775203279377
CADM3	1	0.999999980426755	3.01725620414112e-05	6.69232497655108e-161	1.72244558227019e-06
CALML6	0.971541501976284	0.987820788663625	0.0237281549395776	2.20641032344978e-36	1.06524393729485
CAMK1G	0.870510755654692	0.900901489750509	0.0661879820759507	3.4583221331422e-17	8.28856625367381
CAMK2N1	0.590380438253124	0.480763609415061	0.133718408732697	0.000829396121318822	33.8301194819369
CAMSAP2	0.903425559947299	0.913112678373758	0.0621747792644555	2.31866026794766e-18	7.31391041009649
CAPN2	0.880727297160816	0.994194252006048	0.0164088669153306	2.83823367642312e-43	0.509422728238
CAPN9	0.989986824769433	0.996255536969398	0.0131846502169981	2.32680414551821e-47	0.328895822543962
CAPZA1	0.833117128997788	0.672857575863763	0.112814179650859	4.12067846993403e-07	24.0795580345206
CAPZB	0.682740447957839	0.619243472209215	0.119741730027227	5.76200567262708e-06	27.1276509735561
CASP9	0.765725163341762	0.666773109736461	0.113651202444285	5.70966783186718e-07	24.4381992858242
CASQ2	0.912993486308772	0.955673072797981	0.0449001418987932	1.85218223970706e-24	3.8143150288701
CC2D1B	0.255376959227625	0.587935415567214	0.12335729417464	2.16915307146891e-05	28.7906056733595
CCDC18	0.165683981775709	0.217909626081168	0.148833869837228	0.150435975293164	41.9106773738913
CCDC24	0.520158102766798	0.656247732573545	0.115067110195108	9.86547126053407e-07	25.0509121936516
CCDC27	0.891831357048748	0.884434258813926	0.0711657158501986	7.95397412438342e-16	9.58214584079552
CCDC28B	0.0744962230748464	0.148986482787238	0.150796569261657	0.328681454066708	43.0233332296543
CCDC30	0.859260740249846	0.960511837463809	0.04243106861172	1.61940158428936e-25	3.40634844404348
CCNL2	0.322793148880105	0.589626014729822	0.12316949587948	2.02640459148237e-05	28.7030111611684
CCT3	0.994993412384717	0.992475181388882	0.0186728345944885	7.36931651011694e-41	0.659692630392599
CD101	0.920421607378129	0.911574448565347	0.0626975064825908	3.32873932083493e-18	7.4374090878025
CD160	0.998682476943346	0.999739548879562	0.00348029137409451	3.10335891512338e-72	0.0229167138679449
CD164L2	0.587038064961138	0.498237356007967	0.132222463795117	0.000495872047424059	33.0774196314404
CD1C	0.362617846538115	0.328059344970633	0.144058859593509	0.027803643204997	39.2645909118073
CD1E	0.652250063859091	0.581521367221331	0.124062334244752	2.79874579108244e-05	29.1206475764615
CD247	0.633067973918213	0.805169662731708	0.0904384429240322	2.59689451061264e-11	15.4748798255263
CD52	0.784848484848485	0.778093034990594	0.0957918320666086	3.17877226830193e-10	17.3611340715615
CD53	0.926713511108034	0.973212630279564	0.0350604714359356	4.37191237196803e-29	2.32571575563063
CD55	0.852208056335862	0.97567791546511	0.0334290659191157	5.62086207479411e-30	2.11431463204091
CD58	0.463255697101544	0.572130071820322	0.125073669539463	4.02588058992154e-05	29.5973559604304
CD84	0.530000004249479	0.716319294301058	0.106409331271629	3.15163499695321e-08	21.4230134189295
CDA	0.78625706549373	0.843593311343723	0.0818890805476122	3.47542106342206e-13	12.6874143024698
CDC42	0.994729560577113	0.994943198436456	0.0153168336373816	1.46765203434218e-44	0.443873402941526
CDC42BPA	0.448362689105641	0.855757076604808	0.0788993804085662	6.92795146487349e-14	11.7779123369949
CDC42SE1	0.774416826060627	0.570213962064127	0.125276998897339	4.32999200042847e-05	29.6936656485537
CDC7	0.939920948616601	0.954299938544679	0.0455742755095874	3.52027522789872e-24	3.92971160091939
CDC73	0.870625470125198	0.877953513436191	0.0730080639453452	2.40381545277438e-15	10.0846956427821
CDK11A	0.588274044795784	0.5900022991573	0.123127584330248	1.99582912843469e-05	28.6834806275204
CDK11B	0.705704088213158	0.688594843787535	0.110583772423761	1.70955126439278e-07	23.1368342088057
CDKN2C	0.997456077589634	0.992111644285081	0.0191168288663679	2.02497674973696e-40	0.691437352054145
CELA2B	0.797233201581028	0.719835225633564	0.105856116468939	2.50746707204529e-08	21.2008389092313
CELF3	0.502990220207208	0.949061743139414	0.0480507986307263	3.44371336207296e-23	4.36839953920376
CELSR2	0.701956652159077	0.761698830045941	0.0988085878372273	1.23000513083992e-09	18.4718552614923
CEP104	0.938006458323879	0.976489394959572	0.0328734223360018	2.73179287432874e-30	2.04461230738552
CEP350	0.00191204659145506	-0.363328701910443	0.142076973435715	0.0141600305944705	38.1916591921952
CEP85	0.937932416030715	0.990857181737116	0.0205743379333311	4.77612227601103e-39	0.800889997599166
CEPT1	0.767457180500659	0.792957639483269	0.0929138363022331	8.41258965988938e-11	16.3336000073453
CERS2	0.717602915625508	0.857561184455152	0.0784425156012832	5.38634494408724e-14	11.6419078562985
CHD1L	1	1	6.25805520927806e-13	0	7.40968784644884e-22
CHD5	0.618175997474251	0.642382600631097	0.116872480140121	1.96452507024276e-06	25.8431621538828
CHI3L1	0.964690382081686	0.968032238604396	0.0382505768378944	1.85845019191902e-27	2.76819774099271
CHIT1	0.77364953886693	0.776148455340995	0.096158006508158	3.75423108430802e-10	17.4941173119587
CHML	0.915266529657529	0.994735248118304	0.0156277824692883	3.48360880593977e-44	0.46207859064479
CHRM3	0.822308890079815	0.950201063090771	0.0475242752415697	2.14176444508714e-23	4.27318934685141
CHRNB2	0.809915020682227	0.891648395096276	0.0690404565457962	2.14319319641317e-16	9.01837813897833
CHTOP	0.770223978919631	0.862938993039765	0.0770587655988381	2.49097578646962e-14	11.2347969488267
CITED4	0.919235836627141	0.952791862766871	0.0463022592861892	6.9690542526926e-24	4.05625731479039
CLCA2	0.556344280106886	0.629602310195208	0.118478820695579	3.59809621283668e-06	26.5584409638617
CLCA4	0.442160737812912	0.381535690604335	0.140962679936106	0.00970859770756319	37.5949427389832
CLCC1	0.92094861660079	0.932407176116106	0.0551144386449137	1.27532338704617e-20	5.74714174879636
CLCN6	0.828617543846865	0.897450808442333	0.0672693382632593	6.967505642551e-17	8.56161004275291
CLCNKA	0.921870882740448	0.939485280062456	0.052244374025804	1.26995474058876e-21	5.16416597602262
CLCNKB	0.748748353096179	0.876294353534993	0.0734701657473718	3.1586731170434e-15	10.2127610623584
CLDN19	0.884693962068452	0.863731364214331	0.0768520370086739	2.21731444354785e-14	11.1745977407878
CMPK1	0.968247694334651	0.959044918263511	0.0431958344118203	3.49603857229105e-25	3.53024516912919
CNIH3	1	1	4.69443211338369e-13	0	4.16953149046819e-22
CNIH4	0.990085312965061	0.995968416770924	0.013679821155858	1.13602295974017e-46	0.354064162972042
CNKSR1	0.974308300395257	0.972226210514703	0.0356912456168113	9.42065929303565e-29	2.41015260588172
CNN3	0.732674571805007	0.738354421909273	0.10284700170269	7.08768123588646e-09	20.0126408964691
CNST	0.871093843162248	0.957952012575486	0.0437561800558868	6.09174335807932e-25	3.62242943051338
CNTN2	0.939789196310935	0.949936003825993	0.047647345184616	2.39433431883322e-23	4.29534989994457
COG2	0.970619235836627	0.970450699594707	0.0367978259140852	3.5078221790315e-28	2.56191934487029
COL24A1	0.952437417654809	0.95061767821596	0.047330119684816	1.79531600262881e-23	4.23834531398508
COL9A2	0.763636363636363	0.876984497779444	0.0732784099449421	2.82083513658347e-15	10.1595203887996
COPA	0.765025242812572	0.237068354956689	0.148151289352137	0.116881788623808	41.5271381834377
COX20	0.909486166007905	0.9373298266995	0.0531371188047654	2.63724490441844e-21	5.34216302309735
CR1	0.426382905945477	0.587471192931375	0.123408717557571	2.20993373642677e-05	28.8146142889346
CRABP2	0.556521739130435	0.619059434362257	0.119763858422943	5.80952530388637e-06	27.1376783359916
CREG1	0.951778656126482	0.979053466602568	0.0310492143230913	2.33994958694472e-31	1.82398961947374
CROCC	0.853886693017128	0.84973107666936	0.0803997421814578	1.56775794458205e-13	12.2301122830625
CROCCP2	0.944532279314888	0.960363941469584	0.0425088499472442	1.75234592624212e-25	3.41884839670021
CRYZ	0.891699604743083	0.969460348268627	0.0373999854293197	7.05633035233689e-28	2.64645185793441
CSF1	0.71962837110158	0.703785792186505	0.108336851802705	6.93165468215705e-08	22.2061645835222
CSMD2	0.934387351778656	0.937304357246374	0.0531475659349802	2.65970140775788e-21	5.34426384302633
CTBS	0.981665897249885	0.988290752407562	0.023268597815908	9.51168734019314e-37	1.02438110305056
CTH	0.814269360543058	0.911160713459758	0.0628372120248682	3.66464648940749e-18	7.47059078689018
CTNNBIP1	0.584658675092879	0.989182539179516	0.0223699882953496	1.74739867115445e-37	0.946787784024076
CTSK	1	1	1.53128510900534e-13	0	4.43642608893637e-23
CTTNBP2NL	0.779578392621871	0.804094523201317	0.090660624226075	2.88947481791833e-11	15.5510079013365
CYB5R1	0.895663188049482	0.894813781092357	0.0680813974467839	1.17050295231368e-16	8.76956507535677
CYP2J2	0.86231884057971	0.987821614046878	0.0237273558253122	2.20321561309681e-36	1.06517218816016
CYP4B1	0.912805738740983	0.980506009373735	0.0299643065112057	5.06288201384642e-32	1.69875048560764
CYP4X1	1	1	1.96599874981103e-13	0	7.31286585141717e-23
CYP4Z1	0.880967308374444	0.989308610071301	0.0222399567292901	1.35978719782106e-37	0.935812857706756
CYP4Z2P	0.913559106626656	0.971314772672082	0.0362637663961169	1.86918085008509e-28	2.4880949451152
DAB1	0.940974967061923	0.956004936183977	0.0447355438497384	1.58108614678159e-24	3.7864007276423
DAP3	0.941961711002129	0.914913181468066	0.0615561514081707	1.50551854298891e-18	7.16909029654322
DARS2	0.837427252762725	0.974290162565834	0.0343574504047167	1.82788919948642e-29	2.23338188160738
DCAF6	0.944795783926219	0.969773349714593	0.037210791815272	5.67200847862442e-28	2.61974460806692
DCAF8	0.429211411432791	0.111724172261568	0.151543815855385	0.464980354244762	43.4507792106286
DCLRE1B	0.98784464921667	0.994934111614579	0.0153305543413077	1.52527454717247e-44	0.444668996011101
DDI2	0.56600790513834	0.562150285337684	0.126121670370668	5.8539955436987e-05	30.0954304945695
DDOST	0.660424979430575	0.793663795517794	0.0927735151265542	7.87670404309633e-11	16.2843023061088
DDX20	0.79254769232911	0.886109342554786	0.0706794652980401	5.91251611753681e-16	9.45165025363348
DDX59	0.982706940814413	0.99830120361466	0.00888519393137516	9.90000951007899e-55	0.149367101906892
DEDD	0.901449275362319	0.835332870998024	0.083835247434061	9.63054477375134e-13	13.2976357637288
DEGS1	0.99881415112985	0.999138871306063	0.00632734163887617	4.51986664129573e-61	0.0757466971908862
DENND1B	0.995575505432915	0.999999928909034	5.75026644831567e-05	7.39325322604666e-149	6.25600475167743e-06
DENND2C	0.560943939221892	0.976344205168888	0.0329735598917267	3.113929752363e-30	2.05708769345778
DENND2D	0.49828722002635	0.624213285117975	0.119140114374106	4.60663343482888e-06	26.8557420860179
DENND4B	0.467281098039427	0.443822840067291	0.136656187721834	0.00225919351896521	35.3329366119225
DEPDC1	0.985271408089718	0.995332969998665	0.0147161348199188	2.62618559934692e-45	0.409740268679944
DFFA	0.952173913043478	0.958847920712338	0.0432974205541449	3.86836890149182e-25	3.54686925760759
DFFB	0.578493789489729	0.59135808190402	0.122976233189427	1.88914081086599e-05	28.6130072345391
DHCR24	0.478034251245271	0.907340735797469	0.064109787585394	8.71324986811435e-18	7.7762427231503
DHDDS	0.505536584909819	0.757844502809077	0.0994954374975992	1.66462599105962e-09	18.7295552207308
DISP1	0.82157124650925	0.951656509046866	0.0468421120382407	1.14852603668349e-23	4.15139510670425
DLEU2L	0.969641106640485	0.961651945329914	0.0418262007690384	8.72439299594789e-26	3.30992358590046
DMAP1	0.823890825376479	0.986998467627814	0.0245110439751603	8.91740771397357e-36	1.13669709561524
DNAH14	0.253920149786465	0.197554149181071	0.149493124843185	0.193325359623584	42.2827837582191
DNAJB4	0.746533153670908	0.792233767576013	0.0930573288557908	8.99742172450762e-11	16.3840889305419
DNAJC11	0.29359049938701	0.316335457373033	0.144667371356099	0.0342573848122613	39.5970026499781
DNAJC8	1	1	4.16828463447499e-13	0	3.28727371342486e-22
DNALI1	0.909605946446484	0.986956624318178	0.0245501961885152	9.55128906298057e-36	1.14033135543656
DNASE2B	0.963809677021593	0.988517187418401	0.0230438258786578	6.26456006307716e-37	1.0046858878502
DNM3	0.942389407276944	0.948327506858195	0.0483867509581071	4.65005730731338e-23	4.42969734838931
DNM3OS	0.570355731225296	0.531754144059267	0.129150851969909	0.000170567543118805	31.558451332135
DOCK7	0.989064558629776	0.989483181275843	0.0220586079660719	9.56085781658684e-38	0.920613494778413
DPH2	0.859185085613835	0.940414428562729	0.0518541565132298	9.19124076486278e-22	5.08731091224561
DPM3	0.916595296132815	0.889212181618642	0.0697673369403229	3.37108607539222e-16	9.20927462668467
DPT	0.846772068511199	0.878629513726767	0.0728186945087568	2.14824585704848e-15	10.0324478147637
DR1	0.860083944232957	0.852912731928249	0.0796124145564272	1.02323569634647e-13	11.9917543554464
DRAM2	0.941765480895916	0.971912630697207	0.0358893124893599	1.19553557556624e-28	2.43697688481429
DSTYK	0.968608979740854	0.978464634868606	0.0314779207638467	4.2222008230071e-31	1.8747061657036
DTL	1	0.998517331862012	0.00830121589744414	5.32061818603576e-56	0.130378070731353
DUSP12	0.87663925681108	0.927652740206355	0.0569496704745026	5.24129759712906e-20	6.13625731785619
E2F2	1	1	3.55419950309827e-13	0	2.3900376132003e-22
EBNA1BP2	0.976152832674572	0.992443511932642	0.0187119384990116	8.06319726477551e-41	0.662458527403379
ECE1	0.677206851119894	0.723337535229622	0.105299441254722	1.98987856047594e-08	20.9784436456292
EDARADD	1	1	2.81128796984743e-13	0	1.49531193734816e-22
EDEM3	0.699736495388669	0.838744280742809	0.0830393618519119	6.3658226562773e-13	13.0463533869341
EDN2	0.358869425395598	0.516156452521016	0.130614158971156	0.000284155693925363	32.2776307269205
EFCAB2	0.980632411067193	0.993262408089584	0.0176725964952977	6.90197146655366e-42	0.590910701747569
EFCAB7	0.605135816857775	0.575589471763018	0.124703999301375	3.52582162599874e-05	29.4226574398051
EFHD2	0.911725955204216	0.94751024889477	0.0487576656440314	6.46281171231212e-23	4.49787044253236
EFNA1	0.803557312252964	0.791405197040009	0.0932211441852695	9.71376487411198e-11	16.4418238203148
EFNA3	0.960869565217391	0.976922375928271	0.0325728776497788	1.83969632145757e-30	2.00739754206907
EFNA4	0.930698287220026	0.934639676832331	0.0542279157687462	6.33588711291032e-21	5.56374167759327
EGLN1	0.682608695652174	0.689766103952299	0.110413885400645	1.59769804738989e-07	23.0657997608925
EIF2B3	0.8520129309233	0.916323195299094	0.0610664528916178	1.06633871335061e-18	7.05547927730183
EIF2D	0.93005496139688	0.972480154445913	0.0355299903484283	7.75190976515808e-29	2.3884233651896
EIF3I	0.442940906506446	0.501623484572224	0.131924386352749	0.000447391135261437	32.9284507079273
EIF4G3	0.971722937599124	0.9529442552798	0.0462292684721529	6.51097178864405e-24	4.04347883848598
ELK4	0.811198945981555	0.826909502179184	0.0857552866640417	2.57427318178489e-12	13.9137097090541
ELOVL1	0.895879311398753	0.905306652596416	0.0647750786065191	1.36112672552941e-17	7.93847404964554
ENAH	0.631093544137022	0.73263922726615	0.103793148793798	1.05836859211136e-08	20.3825495575178
ENO1	0.814888010540184	0.834260773556815	0.0840831484519364	1.09474785038686e-12	13.376394314993
ENO1-AS1	0.683135704874835	0.751603418865646	0.100590385220581	2.6855920124732e-09	19.1440612329768
EPB41	0.224410279728911	0.628357612358034	0.118632392042257	3.81099777687426e-06	26.6273352836353
EPHB2	1	1	3.61183807209264e-13	0	2.46818480980618e-22
EPHX1	0.940447957839262	0.379259242067603	0.14110547162815	0.0101892577152129	37.6711468014775
EPRS	0.794985008174813	0.94174403396199	0.0512899134417326	5.73418610011029e-22	4.97719967786793
EPS15	0.611705590878042	0.732206455998431	0.103864144919532	1.0905445463534e-08	20.4104430549456
ESPN	0.81501976284585	0.960384134646471	0.0424982390659398	1.73360070428836e-25	3.41714181245132
ESRRG	0.545191040843215	0.874914820819375	0.0738515255169235	3.952154157976e-15	10.3190584776665
EVI5	0.9211472155977	0.958745629340685	0.0433500672513991	4.07629225651488e-25	3.55550000168596
EXOC8	0.754767144033743	0.864379887750184	0.0766822816399666	2.01476654759609e-14	11.1252860247311
EXTL1	0.875628782994411	0.848003076345451	0.0808229161764842	1.96854183259363e-13	12.3591944303807
EXTL2	0.671674287280014	0.802705197162493	0.0909464916091188	3.31369508934417e-11	15.6492321237262
EYA3	0.90635223991292	0.987751448147751	0.0237951903885724	2.4911484253914e-36	1.07127137400895
F11R	0.808036890645586	0.813325162660595	0.0887251019491465	1.13025580281489e-11	14.8940959104571
FAAH	0.995783926218709	0.999743922280191	0.00345095155000106	2.15640453985446e-72	0.0225319540080604
FAM102B	0.775889328063241	0.818681223896887	0.087572037275193	6.40061506961153e-12	14.5094863601026
FAM110D	0.978919631093544	0.989027628311631	0.0225287157512728	2.36862395504873e-37	0.960271419195919
FAM151A	1	0.999999999999999	5.43357352997836e-13	0	5.58588807103495e-22
FAM167B	0.972885178483752	0.963715101696662	0.0407068940969269	2.71199802814597e-26	3.13514092151886
FAM177B	1	1	1.93785524338373e-13	0	7.10499533063414e-23
FAM183A	0.947826086956522	0.974491376973933	0.0342244833495744	1.54686059632806e-29	2.2161284729517
