gene	effect	stderr	pval	mse
LYPLAL1	0.133198046169764	0.151139722857697	0.383060123336332	43.2193643418485
MCOLN2	0.216746313310775	0.148873368670201	0.152680317253734	41.9329255693122
MED8	0.221536384903522	0.148709302047448	0.143594754306432	41.8405517272107
METTL18	0.387059892372451	0.140612004492374	0.00862248005567872	37.4081241475316
MGST3	0.0206272701606903	0.152466124009124	0.893013270474203	43.9812786919316
MORN1	0.178867528134535	0.150039251250437	0.239744787811765	42.5922819246778
MR1	0.200399195249323	0.149405034202988	0.186860061614632	42.2329671519106
MTHFR	0.187118031392203	0.149805054897163	0.218394088681923	42.4594210624279
MYOC	0.00737010624925554	0.152494428532146	0.961676768807301	43.9976099874905
NBPF3	0.244322517734505	0.147876952882021	0.105778304305157	41.3734863224264
NCF2	-0.0578068358240718	0.152243560197713	0.706037221625869	43.8529682682084
NCSTN	-0.142562286318365	0.150940924414979	0.350196060191347	43.1057437588659
NDUFS5	0.25759008010396	0.147352397620351	0.087580162073742	41.0804834278096
NFASC	0.173576500028124	0.150183701360606	0.254160444255091	42.6743327400714
NTNG1	-0.00192563449197281	0.152498287594793	0.989983582900105	43.9998368449994
NTPCR	0.369156640698279	0.141727167853014	0.0125767661915054	38.0038284836479
NVL	0.184160563732398	0.149890261157627	0.225890350705176	42.5077350176937
OR2C3	0.0617548456169729	0.152207503638246	0.68695435652292	43.8321989178843
OR2W3	0.274441518893792	0.146643203499948	0.0680901368413278	40.6860015191198
OTUD3	0.394706195003071	0.140116813361765	0.00729284783032173	37.1451088635527
PFDN2	-0.0767520603153893	0.152048731573011	0.616286492917852	43.7408013344431
PIP5K1A	0.43373654681212	0.137407271731301	0.00291499694224838	35.7223947502179
PLEKHG5	-0.06386243171271	0.152187276751433	0.676844597513322	43.8205499518925
PLEKHN1	0.139508984210652	0.151007257127667	0.360716699447628	43.1436387062785
PPM1J	0.0857708921311325	0.151936595868989	0.575335040275727	43.6763075787733
RABGAP1L	0.149898605922272	0.150775546097468	0.325695267884353	43.0113379494726
RAP1A	0.608856891661592	0.120974078087885	9.0863204376182e-06	27.6889045609521
RBBP5	-0.139341285833107	0.151010857923372	0.361300016522078	43.1456962667446
RGS5	0.227093237744604	0.148514243414537	0.133563262710564	41.7308611003096
RHCE	0.275737042970308	0.146586674347088	0.066747332060395	40.6546396578956
RHD	0.582277220500266	0.123979859437722	2.71670615289545e-05	29.0819424934053
RNF187	0.229472939191353	0.148429152325188	0.129431026514963	41.6830554878708
RRP15	0.355691693431477	0.142525674490341	0.016488936052351	38.4332704458493
RWDD3	-0.00838865161889418	0.152493204615966	0.956385298042978	43.9969037430567
S100A12	0.144183369185931	0.150905110802397	0.344687494634677	43.0852908662085
SEMA4A	0.194377403080648	0.149589937571335	0.200729911468488	42.3375667075514
SH3BP5L	0.0760061924363401	0.152057444676868	0.619727778901068	43.7458145832985
SIPA1L2	0.0235341968884077	0.152456333174592	0.8780427924418	43.97563022938
SLC22A15	0.162240838514454	0.150478145698901	0.286969733768017	42.8418280539976
SLC25A34	0.0931544973919602	0.151835455584185	0.542762826162106	43.6181785430887
SLC27A3	0.0145304970473089	0.152482470563665	0.924524889191234	43.9907100448446
SLC2A5	0.519437514075438	0.130311314985622	0.000255750164960969	32.1281254347296
SLC44A3	0.175267599799181	0.150138019328622	0.249491098393539	42.6483758122679
SNRPE	-0.0247479618881501	0.152451863419426	0.871804108830833	43.9730516888248
SYT11	0.162804109608007	0.150463997230794	0.285277171464161	42.8337721633687
SYT2	-0.0912832958562564	0.151861883385944	0.550932980594656	43.6333638354952
TAGLN2	-0.0788735164347169	0.152023481081448	0.606543086755953	43.7262746098298
TDRD5	0.549444698654419	0.127417143448847	9.26934019449299e-05	30.7168630173044
TDRKH	0.364996770826034	0.141977508641872	0.0136904343672119	38.138203720609
THBS3	0.303657754200738	0.145297767097695	0.0425768148003582	39.9428466058056
TIE1	0.0138496377011387	0.152483944067896	0.928051956378145	43.9915602515641
TMEM222	-0.045123312573887	0.152343239037773	0.768506982567774	43.9104110131438
TMEM240	0.127297333282864	0.151257933786849	0.404673092282847	43.2869971133192
TRAF3IP3	0.207567359855953	0.149177262367622	0.171257017526047	42.1042948093869
TSEN15	-0.0884066129307873	0.151901457560723	0.563605978035752	43.6561079147647
UBQLN4	-0.0799616756030519	0.152010260549859	0.601571321110125	43.7186697391291
USP21	-0.191732632651594	0.149669294172378	0.207045014144494	42.3824982933655
VANGL2	0.168364846436381	0.150321614785537	0.268917676434312	42.752744253316
VSIG8	0.252330575351661	0.147563882952963	0.0944781841306853	41.1984883526788
WARS2	0.379374299762369	0.141098278521944	0.0101644827617429	37.6673061899118
ZNF124	0.0416241781940039	0.152366405669045	0.786019026667815	43.9237668227456
ZNF362	0.114416822007564	0.151497086535935	0.454221449425497	43.4239867970343
ZNF436	-0.0194942742320758	0.152469590812753	0.898858389364616	43.9832788239753
ZNHIT6	-0.172555556784323	0.150211059251513	0.257007616820344	42.6898815122055
ZSCAN20	0.0666045478797651	0.152159939888977	0.663774951241667	43.8048087048762
ABCB6	-0.02490899680252	0.152451253503682	0.87097696777653	43.9726998426449
ACADL	0.00449626170590086	0.152497028841104	0.976614797359453	43.9991104797496
ACSL3	-0.144042776575482	0.150908233205545	0.345163116191926	43.0870738547227
ACTG2	-0.049515304146616	0.152311510250452	0.74668768995384	43.8921223248318
ACTR1B	0.0412666896452358	0.152368667071841	0.787814196268801	43.9250706543318
ACVR2A	-0.159456673968657	0.150547340088097	0.29543167998442	42.8812370415815
ANKRD36	-0.351136378319713	0.142788121112051	0.0180267923505152	38.5749427281027
ARHGEF33	0.115601624593537	0.151476167777145	0.44953064065197	43.4119956332187
ATP6V1E2	0.373292924535838	0.141474986900181	0.011547043327122	37.8687052696252
B3GNT7	0.182557233888692	0.149935866627292	0.230027500890547	42.533605679616
BARD1	0.311768696322371	0.144897741006148	0.0370844787024856	39.7232123197117
BCL11A	0.148365776567027	0.150810800639038	0.330723332842131	43.0314542391212
C2orf27A	0.722570893322969	0.105421777914535	2.09379841770558e-08	21.0272173813877
C2orf40	0.164510274447245	0.150420833663526	0.280190155693213	42.8092002624568
C2orf49	0.0841863140898991	0.151957205153749	0.582439589295829	43.6881572388781
C2orf54	0.174239905217406	0.150165835106564	0.252321753670935	42.6641800389125
CASP10	0.333845176031877	0.143749410388295	0.025012239196474	39.0960855313708
CIAO1	-0.103346182229717	0.15168200876118	0.499313040250499	43.5300609312158
COX7A2L	0.224269631865009	0.14861399447571	0.138593108607623	41.7869378178179
CPS1	-0.0394204194142959	0.152380035203694	0.797102577550297	43.9316253434608
D2HGDH	0.0356379471727703	0.152401698147265	0.816217257246969	43.9441172157377
DBI	0.0853527745700368	0.151942071571142	0.577205853885901	43.6794557704206
DNAH6	0.558001601023199	0.126549394093681	6.81583740029326e-05	30.2999053832441
E2F6	-0.17726591281769	0.150083449357342	0.244048473920885	42.6173790307281
EFEMP1	0.139850359848827	0.150999913510691	0.359531030948246	43.1394425814068
EFHD1	0.682777134329315	0.111419528249227	2.38155431238511e-07	23.4878769328301
ERBB4	0.0852220024400884	0.151943778640141	0.577791544027511	43.6804372532045
ERCC3	-0.00128742535742761	0.152498443952103	0.993303209869896	43.9999270715818
ESPNL	0.295476376990923	0.145689516201991	0.0487714946090685	40.158523268174
ETAA1	0.325845798082376	0.14417564512839	0.0289379358945639	39.3282786983706
FAM168B	-0.0923153603755694	0.151847373972341	0.546419505856966	43.6250264665041
FAM178B	-0.0350563882507778	0.152404834938474	0.819165833919382	43.9459261842837
FAP	0.163281797263826	0.150451959008036	0.283846889930892	42.826918406021
FASTKD1	0.265436344824863	0.147028200652517	0.0780255787316712	40.8999160612247
FBXO36	0.101321089161866	0.1517137786273	0.507802244259315	43.5482976232063
FEZ2	-0.0300369558514815	0.152429761276676	0.844713448796678	43.9603023764598
FKBP7	0.114187196071622	0.151501115526886	0.455133641338294	43.4262965071452
FOXN2	0.12220267446714	0.151355619002269	0.42388690839949	43.3429262795354
GAD1	0.240190863255262	0.148034278651994	0.111998852067627	41.4615673651825
GALNT3	0.285518822098942	0.146150527867614	0.0572747959723332	40.4130760979982
GEN1	0.451001722474509	0.136108493517336	0.00187549385309651	35.0502876383012
GGCX	0.0427899197245933	0.152358895663081	0.780172787841496	43.9194370018784
GIGYF2	0.0765593889572184	0.152050990526396	0.617174665251632	43.7421010383499
GNLY	0.355542682899205	0.142534320684352	0.0165374232847665	38.4379336280208
GPR35	-0.0789717596658421	0.152022294966452	0.60609348948274	43.7255922917123
HDAC4	0.0183238933414988	0.152472966336835	0.904901936140125	43.9852263370436
HIBCH	0.689599166309479	0.110438132720212	1.61321245445324e-07	23.0759315523119
IDH1	-0.208178189765072	0.149157466450115	0.169972320314786	42.0931210174701
IL1RL2	-0.0335982128295261	0.15241247279231	0.826569735130905	43.9503310441651
IL1RN	0.120137595927431	0.151394061359734	0.431819215075782	43.3649461539702
IMMT	0.196891895868683	0.14951344198271	0.194852778814636	42.2942775790144
ITGB1BP1	0.125168605542084	0.151299243007271	0.412639419907326	43.3106440882126
ITPRIPL1	0.0798194716135472	0.15201199860471	0.6022200384968	43.7196694858587
KHK	0.409112228954866	0.139152516637328	0.00526342674645547	36.6355961012616
KIF5C	0.0942438968327841	0.151819820373912	0.538033204461829	43.6091958680299
KLF11	-0.13368746633386	0.151129673363041	0.38129868784299	43.2136170991902
KRCC1	0.0577578124773754	0.152243992900765	0.706275331462103	43.8532175443044
LIPT1	0.460519760172456	0.135365272459948	0.00145620208157441	34.6685482215909
LMAN2L	0.204669467887268	0.149270350092113	0.177447476696829	42.1568579922487
LTBP1	0.0441247935327789	0.152350040840447	0.773493058286919	43.9143321142103
LY75	0.37107745787675	0.141610464750588	0.0120892250359573	37.9412668912521
MATN3	0.396246505423752	0.140015672456607	0.007047628772594	37.0915031053364
MLPH	0.101382629740554	0.151712822531997	0.507543193782909	43.5477487450231
MRPL19	-0.0182621327045546	0.152473138656745	0.905221002892555	43.9853257583996
MRPL30	0.0915019379321401	0.15185882331149	0.549975329382083	43.6316053956052
MRPL35	-0.095087393379129	0.151807588407655	0.53438492964875	43.602169055296
MRPS9	-0.167528060495813	0.150343355004819	0.271338902075698	42.7651113536465
NCOA1	-0.206208656156134	0.149221077609488	0.174139760265811	42.1290315655564
NDUFA10	0.425455973769934	0.138008022549372	0.0035731262203792	36.035437432873
NMUR1	0.372487204759687	0.141524365745884	0.0117417653750692	37.8951444207738
NOSTRIN	-0.0510184310924016	0.152299973254198	0.73926400716528	43.8854732663103
NUP35	0.251132426177332	0.147611408814313	0.0961068031907306	41.2250301989806
PAX8	0.03512792441017	0.152404451876519	0.818803002673252	43.9457052727719
PDE11A	0.131868548951764	0.151166832663825	0.387869229166032	43.2348701750837
PEX13	0.270797599186992	0.146800660624786	0.0719821597172347	40.7734210520807
PFN4	0.235036224384752	0.148226568659066	0.120145149927992	41.5693508219863
POLE4	-0.248349191015772	0.1477208775314	0.099973591359777	41.2861978901597
POLR1A	0.509739812036321	0.13119888364751	0.000348081693703059	32.5672742571077
POLR1B	0.215575227667667	0.148912907371283	0.154964379221358	41.9552021335055
PPIL3	0.723826924680644	0.105221204767525	1.92608481717166e-08	20.9472816567239
PQLC3	0.0734425629175028	0.152086740087735	0.631616893050216	43.7626723578928
PREPL	0.104304268106681	0.151666756767096	0.495322233432992	43.5213072648081
PRKD3	-0.00249117449510896	0.152498097132591	0.98704208040708	43.9997269381839
PSD4	-0.291037915711507	0.145897138950406	0.0524259619085641	40.2730649912053
PTPN18	-0.0989270258289728	0.151750517685078	0.517931576215198	43.5693915166679
PUM2	-0.259390376283295	0.14727893427507	0.0853112586104997	41.0395318384309
RASGRP3	0.236730723267606	0.148163844306102	0.117419282859663	41.5341768450926
RBKS	-0.00881326779529575	0.152492647654313	0.954179898345158	43.9965823576738
RBM44	0.20605722606667	0.149225942284947	0.174463199296232	42.1317784617712
REL	-0.101900849047759	0.151704748202074	0.505364446041457	43.5431135463872
RIF1	0.0437738638004665	0.152352395119966	0.77524757050518	43.915689349311
RTN4	0.120072411876614	0.151395263965903	0.432070940679849	43.3656350998698
SEPT2	0.37810090776862	0.141177745754722	0.0104415795802234	37.70974695596
SGPP2	-0.0607304686532933	0.152217088715896	0.691887839288533	43.8377196477947
SLC39A10	0.105613166218371	0.151645690108236	0.489896835280153	43.5092178013385
SLC4A1AP	-0.20458223016094	0.149273131206039	0.177636292669946	42.1584288885046
SLC4A5	0.234910261747326	0.148231212302268	0.120349672789772	41.5719554327353
SP140L	0.0794443966885511	0.152016567933862	0.603932541735058	43.7222978647309
SPOPL	0.169147248218146	0.150301186646836	0.266666792882156	42.7411251704901
STON1-GTF2A1L	0.763468353880885	0.0984904755898588	1.06844264691152e-09	18.3531071953862
SULT1C2	0.212135559701098	0.149027740847468	0.161817629479974	42.0199341896533
TAF1B	-0.18617424613447	0.149832398619898	0.220767312300449	42.4749226033555
THNSL2	0.601317176421624	0.12184794692856	1.25213853415093e-05	28.0903767469743
TMBIM1	0.121506772458135	0.151368647812628	0.426550752433133	43.3503885868595
TMEM18	0.0171808590910797	0.152476061261088	0.910809407553689	43.9870119955593
TRAF3IP1	-0.24247640124841	0.147947601883912	0.108524286093747	41.4130285728553
TSGA10	0.543231708678243	0.1280351796393	0.00011527937116485	31.0155696702067
TTC31	0.139904182394927	0.150998754018301	0.359344309843385	43.1387800689299
TTC32	0.452726206857931	0.13597528688118	0.00179240810569336	34.9817151914573
UBXN2A	-0.210246733849952	0.149089976805442	0.165673524947152	42.0550376798388
WDR54	-0.00258991902236601	0.152498058875901	0.986528503943134	43.9997048620561
WDSUB1	0.458105803388173	0.13555562429052	0.00155378363480596	34.7661192076914
ZC3H8	0.0829644162834685	0.151972833070298	0.587944865644229	43.6971438477527
ZNF142	0.106636192364613	0.151629039563742	0.485677957525876	43.499663789031
ZNF514	0.0175525071311758	0.152475076842041	0.908888105183702	43.9864440177101
ACOX2	0.0967158579447133	0.151783662051053	0.527375778672162	43.5884258841688
ALCAM	0.245994889158395	0.147812460886111	0.103336937837956	41.3374066383498
ALG1L	0.286325354880376	0.146113828767293	0.0565445685929366	40.3927828107156
AMT	-0.117169325659183	0.151448152854028	0.443364819435388	43.3959393614812
ANAPC13	0.202497685232609	0.149339218004891	0.182191052558355	42.1957662489191
C3orf18	0.0249511812607171	0.152451093076824	0.870760313641526	43.9726072963626
C3orf38	0.279522344000399	0.146419853400666	0.0629440716847676	40.562159404999
CCDC13	0.342063552823522	0.143299371607197	0.0214525457426023	38.851671136509
CCDC36	0.445585437024573	0.136522731586374	0.00215906770421614	35.2639592057113
CCDC50	-0.221642144093559	0.148705637118218	0.143398772763536	41.8384894383108
CCDC66	0.0595735877970798	0.15222772015062	0.697474667895309	43.8438434560273
CDC25A	0.565414152101247	0.125781911351912	5.18624627462497e-05	29.9335008105597
CEP19	0.131124112891589	0.151181891604997	0.390577458100513	43.2434845488093
CEP63	-0.090166854445894	0.151877393816666	0.555835285882456	43.6422772878107
CHST2	0.319073182338539	0.144527482243147	0.0326494539078999	39.5204613897437
CLDN16	0.156940112470812	0.150608826534762	0.303217558542183	42.9162712482966
COL7A1	0.18570233671022	0.149846017254331	0.221960630744686	42.482644254176
DCBLD2	0.159910006968846	0.15053615726302	0.294042988022587	42.8748667455338
DNAJB11	0.361546376849191	0.142182671350137	0.0146768707022456	38.2485055650378
EAF2	0.103733212043773	0.151675864671013	0.497698927444198	43.5265345116396
EFHB	0.86856844845878	0.0755735973247437	1.07219412234151e-14	10.805909415044
EHHADH	0.164214489438065	0.150428349741709	0.281067766080197	42.8134784641782
EPHA3	-0.0848004424143942	0.151949263638055	0.579681422278291	43.6835909385182
EPHB1	0.560759322657857	0.126265591443638	6.16171005338015e-05	30.1641552103013
GRM7	0.388658434507633	0.140509423774506	0.00832843072900047	37.3535633365874
HYAL3	0.252315428085575	0.14756448529293	0.0944986394631973	41.1988246889997
IFRD2	0.0558632848609864	0.152260432750932	0.71549823535018	43.8626889097998
IL17RB	0.316382022052426	0.144665003251057	0.0342295006255588	39.5957063093688
IL20RB	0.24376710763523	0.147898267772547	0.106598790428728	41.3854142783468
IQCB1	0.447670141263431	0.136364034389245	0.00204572353671979	35.1820235633319
ITIH3	0.0879957379692124	0.151907005679137	0.565427052147672	43.6592970043672
ITIH4	0.126518806916579	0.151273123659746	0.40757622038987	43.2956916258418
KIF15	-0.361081082068296	0.142210166464531	0.014814407095504	38.2632998955851
LEKR1	0.512654377195392	0.130934520253482	0.000317591673758805	32.4361615398658
LRRC15	0.423783575403362	0.138127635718794	0.00372083742016239	36.0979291736071
LRRN1	0.126305754380307	0.151277264035928	0.40837277605654	43.2980616820586
LSG1	0.19911887247044	0.149444838903943	0.189750231618616	42.2554736835484
MASP1	-0.111756770582456	0.151543256870768	0.46484929060008	43.4504586660751
METTL6	0.182711979170341	0.149931483007813	0.22962595334693	42.5311186373769
MYL3	0.271440665351504	0.146773038300441	0.0712828276721384	40.7580784685154
NCKIPSD	0.317343121014072	0.14461603883074	0.0336581336007426	39.5689071159821
NICN1	-0.0911834006573731	0.151863279043903	0.551370784258801	43.6341658475605
NMNAT3	0.229645248539935	0.148422954708012	0.129135580880145	41.6795746322134
NPHP3	0.0797425188097068	0.152012937843957	0.602571214624176	43.7202097505309
OSBPL11	-0.204149424438289	0.149286910632117	0.178575184621001	42.1662125500667
PARP14	0.00324525548479598	0.152497767297178	0.983120204238306	43.9995366059409
PCCB	-0.0640939490349499	0.152185013296401	0.67573742261697	43.8192464906726
PEX5L	0.160683830346725	0.150516993297373	0.291682311036816	42.8639510932646
PFN2	-0.330100063428054	0.143950407167998	0.026790908521375	39.205493717491
PIGZ	0.212433851149032	0.14901785899574	0.161214715379944	42.0143617909836
PIK3CB	-0.0290422979957151	0.152434243919257	0.84979563376993	43.9628879767936
POPDC2	-0.0459091662068582	0.152337778641259	0.764589320349873	43.9072633321604
PPM1M	-0.264968434729697	0.147047827103095	0.0785713754864147	40.9108360582633
PRSS45	0.242173010456022	0.147959157862918	0.108980718150486	41.4194982522934
RBM6	0.0736521250122084	0.152084383284732	0.630641514680037	43.7613160371722
RFC4	0.141930981994927	0.150954759613597	0.352355771840767	43.1136462393981
RFT1	0.165188536858347	0.150403546105724	0.278184501032858	42.7993608807863
RPL29	-0.0923036783288609	0.151847539126476	0.546470495294738	43.6251213625463
RPSA	0.349804840074883	0.142864106340499	0.0184985628086336	38.6160092498481
SEC22A	-0.175549735065227	0.150130353477618	0.248717752375548	42.6440207828153
SEC22C	-0.219747461734053	0.148771015952286	0.146939883000065	41.8752863347034
SFMBT1	0.0403548651201908	0.152374346621728	0.792397933320981	43.9283453338898
SIDT1	-0.126262847361547	0.151278097015578	0.408533303899777	43.2985385085508
SLC41A3	0.367917995651852	0.141802052374323	0.0128999815784727	38.0439993329231
SMC4	-0.0845069330637741	0.151953066366678	0.580998891195905	43.6857774436228
SOX14	0.0810275451712934	0.151997134070558	0.596718669611884	43.7111196246346
ST6GAL1	0.187435204274955	0.14979583347191	0.217600516644362	42.4541939447299
SUMF1	0.383258843946096	0.140853928835176	0.00935784528470052	37.5369569756325
TAMM41	0.0170472547096231	0.152476410002126	0.911500223311774	43.9872132087021
TF	0.275747856903307	0.14658620127747	0.0667362126437734	40.6543772541823
THUMPD3	-0.0617519214184002	0.152207531228967	0.686968421529877	43.83221480885
TNFSF10	0.196821409864678	0.149515600229765	0.195015848837465	42.2954986352307
UBE2E2	0.0563739898364849	0.152256055233	0.71300802016545	43.8601668238763
ZCWPW2	-0.19217876578431	0.149655987065967	0.205970115623722	42.3749621671912
ZDHHC23	0.248006283112248	0.147734274615628	0.100458159967306	41.2936868756213
ZNF502	0.259136232083837	0.147289338190799	0.0856287472610928	41.0453301817412
ZNF660	0.115109360650815	0.151484885660258	0.451476361132591	43.4169927439847
AADAT	0.028372486697392	0.152437177452664	0.853221430177778	43.9645800879387
AGA	0.485072708315385	0.133356007847466	0.000732434750678413	33.6469965764934
ALB	0.148572162006724	0.150806075434079	0.33004352940684	43.0287577577725
ALPK1	0.00300008653238098	0.152497884047905	0.984395257013911	43.9996039771551
AMTN	0.61091613491704	0.120732404091149	8.31241920203281e-06	27.5783849483131
ANAPC4	0.192202517917824	0.149655277695112	0.205912997854315	42.3745604526661
AP1AR	0.140062796308123	0.150995334371964	0.358794388588079	43.1368261759754
ARHGAP10	0.0833559687572949	0.151967850216292	0.586178195153663	43.6942784287914
ARHGAP24	0.201316595690944	0.149376349136607	0.184808524669825	42.216751645174
BDH2	0.442841404542825	0.136730212243158	0.00231670425255712	35.3712255785916
BMPR1B	0.0170937858536866	0.152476288853206	0.911259621700637	43.9871433093483
C4orf19	0.344978785106201	0.143136756677828	0.0202967255259772	38.7635440643726
C4orf3	-0.217742750045618	0.148839549539215	0.150756424671974	41.9138761713132
C4orf47	0.0406683973526854	0.152372408038833	0.79082101907492	43.9272275840976
CCDC158	0.0949937493469445	0.151808951813831	0.534789361822134	43.6029522537404
CEP44	0.0371229038520686	0.152393454203072	0.808699808245609	43.939363160422
CLGN	0.13623841061844	0.151076685861785	0.372195672868359	43.1833202007751
CNGA1	0.415537215333318	0.138709066677138	0.00453017143070551	36.4024681976134
CPLX1	0.0586559904138434	0.15223600671086	0.701917240191996	43.8486168906971
CRMP1	0.108091917018251	0.151605066605164	0.47970751964281	43.4859100489141
CYP4V2	0.604334414411584	0.121500302952805	1.10242346764743e-05	27.9303162845435
FAM47E	0.148183478145237	0.150814968784314	0.331324523471307	43.0338328994103
FGFBP2	0.388973513193291	0.140489145987607	0.00827150463311123	37.342782665499
GNRHR	0.651963211872902	0.115632132249102	1.22511565803582e-06	25.2975346960322
GRK4	0.250258530318668	0.147645920568531	0.0973082756921728	41.2443093921206
GRPEL1	0.37379300351749	0.141444277015711	0.0114275821289537	37.8522667829404
GSTCD	0.073270891529822	0.152088665728667	0.632416375573315	43.7637805639947
GUF1	0.382449580949329	0.140905074267129	0.00952119104930777	37.564221993394
HAUS3	-0.196948525416281	0.149511707431174	0.194721835742593	42.2932962467995
