gene	effect	stderr	pval	mse
NCSTN	1	6.12367057636768e-13	0	7.09487537923325e-22
NDUFS5	0.999876182307953	0.00239970954285288	3.54101243999098e-79	0.010895282343992
NFASC	0.999911713183078	0.00202637171044219	2.46156563484636e-82	0.00776889692840175
NTNG1	0.993856027529224	0.0168786341780654	9.55682691118089e-43	0.539008647928481
NTPCR	0.9925960140316	0.0185228664016781	5.20940733548795e-41	0.649138728857512
NVL	1	3.64918606153863e-13	0	2.5194929460989e-22
OR2C3	0.992979439998674	0.0180386095864432	1.66689147628053e-41	0.615640596556532
OR2W3	0.998248049654265	0.00902300852402113	1.9190634217988e-54	0.154036579904064
OTUD3	0.999746514810012	0.00343344062717625	1.73272000751826e-72	0.0223038695103317
PFDN2	0.940619686481199	0.051767504713665	8.55167787873008e-22	5.07032263777649
PIP5K1A	1	3.19484984017878e-13	0	1.93117679284414e-22
PLEKHG5	0.688513010181392	0.110595621555429	1.71763265962652e-07	23.1417927316822
PLEKHN1	0.998426014127058	0.00855283757395026	1.92152573030627e-55	0.138401749831582
PPM1J	0.995754052753682	0.0140380433479024	3.45303726417513e-46	0.372850122683112
RABGAP1L	1	8.28286647201305e-13	0	1.2980231927113e-21
RAP1A	0.999309177127553	0.00566746838329544	3.96525594509684e-63	0.0607714143807362
RBBP5	0.988182158222489	0.0233756095161138	1.15875212597194e-36	1.03382497551268
RGS5	0.999760959936127	0.00333418860669167	4.90827755954105e-73	0.0210330114541659
RHCE	0.998147189904661	0.00927886731939309	6.38713250619721e-54	0.162896240558865
RHD	0.921593060589036	0.0591934610377783	2.77835644097458e-19	6.62931414966181
RNF187	0.998788658837057	0.00750382069886839	6.91673499911799e-58	0.106533459052809
RRP15	1	6.05072045701218e-13	0	6.92684245485294e-22
RWDD3	0.997675394072931	0.0103920900839133	8.3453283830404e-52	0.204327554702624
S100A12	0.998974534161304	0.00690446450983415	1.92871793072381e-59	0.0901947242770224
SEMA4A	0.980108489525496	0.030265241695465	7.78362986230046e-32	1.73304334544226
SH3BP5L	0.999125282929259	0.00637704643219387	6.32787568655551e-61	0.0769414365072906
SIPA1L2	0.979082373708351	0.031028008912287	2.27214394565164e-31	1.82149904171934
SLC22A15	0.998865615635305	0.00726168969622411	1.68789112398536e-58	0.0997692036661162
SLC25A34	0.999573736226808	0.00445219006881572	1.23338530881332e-67	0.0375032172055657
SLC27A3	0.991298072601059	0.0200743566941587	1.6575589403969e-39	0.762437775326722
SLC2A5	0.990911466713374	0.0205134471698326	4.20438222200802e-39	0.796156465981759
SLC44A3	0.999955090385182	0.00144525858924705	1.2020722363113e-88	0.00395195736148714
SNRPE	0.995328366820484	0.0147233734462859	2.68232154039767e-45	0.410143456908601
SYT11	0.982196388655372	0.028647924602107	7.32332458617222e-33	1.55277118094315
SYT2	0.999037356636786	0.00668973535852306	4.9572049621856e-60	0.0846718419441034
TAGLN2	1	5.35493641779816e-13	0	5.42537509211465e-22
TDRD5	0.996549071043307	0.0126582531242001	4.0342205018702e-48	0.303157756119759
TDRKH	0.999980252283138	0.000958378521018015	2.56067919159269e-96	0.0017377819250261
THBS3	0.999596462949308	0.00433190236751559	3.79841804891612e-68	0.0355040954062321
TIE1	0.999998505121297	0.000263683882815507	2.03632770808585e-120	0.000131549227587204
TMEM222	1	1.87587129539447e-13	0	6.65774577714625e-23
TMEM240	0.991962807990212	0.0192956119630162	3.02216765427595e-40	0.704430652823638
TRAF3IP3	0.986683453002811	0.0248042398712772	1.48740016693436e-35	1.16405359709979
TSEN15	1	4.099179366623e-13	0	3.17917896396828e-22
UBQLN4	0.650531016489986	0.115819566626685	1.31610439715505e-06	25.3796134497182
USP21	0.961168011354526	0.0420840946447088	1.13693320751786e-25	3.35086637374661
VANGL2	0.99777047653912	0.010177581550003	3.40327059229374e-52	0.195979350463571
VSIG8	1	5.22816837038502e-13	0	5.17154446112066e-22
WARS2	0.999984413131146	0.000851448762023922	1.58152348936193e-98	0.00137163376931411
ZNF124	0.999534343008318	0.00465332376066767	8.24644544369937e-67	0.0409682744648565
ZNF362	0.978410619279642	0.031516942686408	4.45346097308718e-31	1.87935704355643
ZNF436	0.999733192721233	0.00352249703784236	5.21123907130588e-72	0.0234759083420028
ZNHIT6	0.999997150597836	0.000364046898656158	2.14792692520597e-114	0.000250747033244847
ZSCAN20	0.976632918764948	0.0327741183993182	2.39822075285328e-30	2.03227824732498
ABCB6	0.99955951436988	0.00452583599537233	2.49738010457073e-67	0.0387541982366589
ACADL	0.997853369910007	0.00998679611920727	1.50824017863e-52	0.188700695006752
ACSL3	0.999999999999999	2.06330842963437e-16	0	8.05470125061407e-29
ACTG2	0.997717890892081	0.0102967709929075	5.61495466211781e-52	0.200596448529681
ACTR1B	1	2.2588338372906e-13	0	9.65360893609311e-23
ACVR2A	0.999999999999999	2.06790303353424e-13	0	8.09061383294139e-23
ANKRD36	1	4.40516274628971e-13	0	3.67151280898971e-22
ARHGEF33	0.999298957306952	0.00570922127472018	5.43687758091685e-63	0.0616701327105534
ATP6V1E2	0.999623097779072	0.00418652985727174	8.75265113605188e-69	0.0331611450091061
B3GNT7	0.999895236069752	0.00220737076586926	9.74840775715472e-81	0.00921874294064299
BARD1	0.99967414751427	0.00389274456780647	3.83170574380681e-70	0.0286703468311933
BCL11A	1	9.38477303265424e-13	0	1.6663594154243e-21
C2orf27A	0.989351788318561	0.0221952430221174	1.2470085155254e-37	0.932053713838128
C2orf40	0.999674330970663	0.0038916487758181	3.78559797936908e-70	0.0286542079276658
C2orf49	0.998599112249308	0.00806919640230426	1.57230547657882e-56	0.123191772655392
C2orf54	0.999966965287816	0.00123954542562308	1.63136754463343e-91	0.00290700665525041
CASP10	0.999999999999999	3.7051376276638e-13	0	2.59734608371478e-22
CIAO1	0.996202550839677	0.013277431192888	3.1458362146337e-47	0.333541018822908
COX7A2L	0.993646362851872	0.0171633096982021	1.96219419871951e-42	0.557343846014787
CPS1	0.999922989925078	0.00189254485548689	1.3039791747159e-83	0.00677662564881654
D2HGDH	0.999954149183111	0.00146032436250769	1.87755700355237e-88	0.00403477938514374
DBI	0.987494661833483	0.0240417721991084	3.88178095198523e-36	1.09358888541647
DNAH6	1	6.18881223836834e-13	0	7.24662429760036e-22
E2F6	0.993293154268065	0.0176323630070929	6.25744523662531e-42	0.588223226104692
EFEMP1	0.999999864608885	7.9355282269013e-05	7.65621459935882e-143	1.1914417478998e-05
EFHD1	0.976474140265439	0.0328839585522604	2.76973787482358e-30	2.04592314928635
ERBB4	0.975859502575094	0.0333055729793953	4.79303478311345e-30	2.09872217429119
ERCC3	0.873371933969697	0.0742750177027572	5.06219452159976e-15	10.4377444579773
ESPNL	1	5.53393234898935e-13	0	5.79413785041169e-22
ETAA1	0.99348392241658	0.017380619987715	3.37109879336574e-42	0.571546619589724
FAM168B	0.997133285216452	0.0115388237615919	7.52298763221563e-50	0.251909306591641
FAM178B	0.99943053503314	0.00514579449731803	6.23654581201207e-65	0.0500986483083252
FAP	0.998022584504357	0.00958550361312799	2.58533282484076e-53	0.173840516046712
FASTKD1	0.952082333203822	0.0466404432747409	9.53635971230849e-24	4.11572615525131
FBXO36	0.99962978532561	0.00414922881563579	5.95667794069099e-69	0.0325728607544385
FEZ2	1	5.60472529522957e-13	0	5.94332931413939e-22
FKBP7	0.994391178820932	0.0161289739888488	1.35418000447406e-43	0.49219207325716
FOXN2	1	4.15353641312179e-13	0	3.26405280788633e-22
GAD1	0.999756154470971	0.00336753169359309	7.52933881188067e-73	0.0214557902863137
GALNT3	0.99998971240534	0.000691729942697022	2.08703577416061e-102	0.000905303673375899
GEN1	0.999581884815437	0.00440943900038304	8.14535493282128e-68	0.0367864441480033
GGCX	1	2.83356498357465e-13	0	1.51910392565377e-22
GIGYF2	1	2.48541678366013e-13	0	1.1687445145441e-22
GNLY	0.999954526952195	0.00145429618404862	1.57161055182285e-88	0.00400153722365539
GPR35	0.98824972849814	0.0233090830301385	1.02503508941203e-36	1.02794886142754
HDAC4	0.85603550593488	0.0788291075650821	6.66548189314249e-14	11.7569413534678
HIBCH	0.999911247042004	0.00203171389960582	2.75663614945053e-82	0.00780991371175901
IDH1	0.996026947643689	0.0135803547985949	8.30008788269432e-47	0.348934060974219
IL1RL2	0.999526959585531	0.00469006139123985	1.15644750119235e-66	0.0416177107150087
IL1RN	0.999188042171864	0.00614411493949605	1.27744210607127e-61	0.0714232807533853
IMMT	0.995240157386993	0.0148613977278684	4.00680092988736e-45	0.417869281469788
ITGB1BP1	0.650881967753774	0.115773703088454	1.29324638875939e-06	25.3595172183309
ITPRIPL1	0.998569029086197	0.00815531521619992	2.48198670868147e-56	0.125835342593401
KHK	0.994526538338522	0.0159337031567776	8.01953337434504e-44	0.480346439777473
KIF5C	0.999831088760833	0.00280279738719367	2.81038786194031e-76	0.0148629336824041
KLF11	0.982132284926646	0.0286989890854961	7.90665873257422e-33	1.55831169580967
KRCC1	0.998698934066625	0.00777658844042624	3.2116270496579e-57	0.114419320144191
LIPT1	0.996857767959418	0.0120797644160833	5.39601005756106e-49	0.276081980194551
LMAN2L	1	3.14818468661688e-13	0	1.87517384254248e-22
LTBP1	1	2.46565677388455e-13	0	1.15023446139324e-22
LY75	0.999671966634929	0.00390574747707987	4.42250119476975e-70	0.0288622014671222
MATN3	0.999473199064864	0.00494933481799576	1.16946018342486e-65	0.0463462714460627
MLPH	0.997865285276675	0.00995907023737869	1.3382826393421e-52	0.187654387346836
MRPL19	0.999130059362142	0.00635961911796777	5.62537681421478e-61	0.0765214770760752
MRPL30	0.794907366585733	0.0925255814466481	7.01028419965342e-11	16.1973802561003
MRPL35	1	3.39762250508677e-13	0	2.18409427959404e-22
MRPS9	0.947969674817434	0.048549542096978	5.37449051768845e-23	4.45955380756725
NCOA1	1	5.2380058696445e-13	0	5.19102467878941e-22
NDUFA10	0.9975204345821	0.0107324573912216	3.33693308714616e-51	0.217931234010102
NMUR1	0.9889353477423	0.022622728839273	2.83336580000528e-37	0.96830263137594
NOSTRIN	0.997064726079654	0.0116757869190537	1.24961880542487e-49	0.257925008338944
NUP35	0.997938362224926	0.00978730216745343	6.33312586308915e-53	0.181237108792637
PAX8	1	4.66237950628036e-13	0	4.11278847938231e-22
PDE11A	0.996632547324725	0.0125044788376274	2.3849162936674e-48	0.29583688697327
PEX13	0.999989968387725	0.000683069745406948	1.21409927269626e-102	0.000882777452254871
PFN4	1	2.91076143040525e-13	0	1.60300307421583e-22
POLE4	0.998848744910283	0.00731545797442806	2.31801505001231e-58	0.101252130810679
POLR1A	0.999827429374297	0.00283299279169939	4.45532815990543e-76	0.0151849047145967
POLR1B	0.999999999999999	2.97979924526135e-13	0	1.67994531015777e-22
PPIL3	0.999916126528198	0.00197507673590617	8.17332106030339e-83	0.00738055598926202
PQLC3	0.992372435167266	0.0187993999905435	9.85418899380859e-41	0.668665796488413
PREPL	0.967538083969497	0.038540240543243	2.57186877602839e-27	2.81028246701991
PRKD3	0.998644934323765	0.00793622127510854	7.69498205196177e-57	0.119164986577202
PSD4	0.99212767132247	0.0190974756619051	1.93864457627029e-40	0.690038087035157
PTPN18	0.999995937050789	0.0004347113962354	4.41467438907416e-111	0.000357538804248033
PUM2	0.551059316080224	0.12725488341351	8.75247191562822e-05	30.6386797270926
RASGRP3	0.230130818804154	0.148405463310433	0.128305729105108	41.6697514744073
RBKS	0.938785673666969	0.0525360250525062	1.61456654650172e-21	5.22198419237682
RBM44	0.999687312920644	0.00381330713302143	1.57891757762552e-70	0.0275121609621029
REL	1	4.66691327636686e-13	0	4.12079104691126e-22
RIF1	0.751459124839091	0.100615453029247	2.71500486395585e-09	19.1536040826269
RTN4	0.995124905573012	0.0150398094281457	6.69423386911325e-45	0.427962581565306
SEPT2	0.999332863564284	0.00556949290081934	1.87328123137124e-63	0.0586884232179482
SGPP2	0.999944165405922	0.00161148545262908	1.29721153574895e-86	0.00491330710875451
SLC39A10	0.999999999999999	2.57561502973734e-13	0	1.25511359424256e-22
SLC4A1AP	0.982151072131344	0.0286840331208077	7.73126509426537e-33	1.55668794649502
SLC4A5	0.985412762205604	0.0259524108672283	1.0422904576284e-34	1.27431427562214
SP140L	0.995725875578508	0.0140844468924212	3.97961770067774e-46	0.375319150950201
SPOPL	0.791411741649087	0.0932198520602697	9.70790207796071e-11	16.4413680279182
STON1-GTF2A1L	0.999658361746346	0.00398590478950398	1.0593812274599e-69	0.0300590307869545
SULT1C2	0.999826541369396	0.00284027174146237	4.97508234885115e-76	0.0152630356256416
TAF1B	0.999126538809242	0.00637246884920046	6.13546557110259e-61	0.0768310156707853
THNSL2	0.991775725083278	0.0195179768868772	4.9473792497203e-40	0.720760089963624
TMBIM1	0.987219192957498	0.0243034426962881	6.18448359660742e-36	1.11752366247921
TMEM18	0.999163851603894	0.00623493094658076	2.40082705863719e-61	0.0735502965151288
TRAF3IP1	0.99183620099823	0.0194463785050782	4.22395353245347e-40	0.715481817133558
TSGA10	0.999802395165351	0.0030315036626143	8.19658757035587e-75	0.0173875073515919
TTC31	0.990450544197261	0.0210247470462062	1.2124303532083e-38	0.836339657971363
TTC32	0.999986669590202	0.000787410266553097	5.48156487850563e-100	0.00117306824353613
UBXN2A	0.983324393897948	0.0277334221863841	1.81290676778008e-33	1.45521800007028
WDR54	0.996612918468374	0.0125408084954582	2.70183445917506e-48	0.29755839264578
WDSUB1	0.999690065724859	0.00379648702682124	1.30558182002862e-70	0.0272699896052032
ZC3H8	0.913159048656563	0.0621589395349368	2.29328499532881e-18	7.3101842816922
ZNF142	0.999999533465464	0.000147306740157122	2.72788270384148e-131	4.10550296162978e-05
ZNF514	0.999881863347863	0.00234401438604631	1.29001169015955e-79	0.0103954113122489
ACOX2	0.989124199612096	0.0224298999685328	1.96048890938783e-37	0.951865980636149
ALCAM	0.99999693642045	0.00037748093175485	1.02032833972178e-113	0.00026959458746246
ALG1L	0.999747978993504	0.00342351138386654	1.52983245092334e-72	0.0221750539298174
AMT	0.994694328954868	0.0156882358124658	4.1128867014743e-44	0.465660445581057
ANAPC13	0.999890202442707	0.00225977493776927	2.67363137497072e-80	0.00966165459964822
C3orf18	1	1.86663460411159e-13	0	6.59234241804482e-23
C3orf38	0.999999995283794	1.48107549054616e-05	3.44407245979993e-174	4.15026207965387e-07
CCDC13	0.94147086515533	0.0514064085371671	6.32352621707285e-22	4.99983484280171
CCDC36	0.999239658806641	0.00594569273055925	3.1136828476327e-62	0.0668845877914578
CCDC50	0.997143880977564	0.0115175100557267	6.94799528156698e-50	0.250979547676086
CCDC66	0.999819559658599	0.00289686327589352	1.16206841383234e-75	0.0158773174598052
CDC25A	0.999998004191248	0.000304677241336008	1.01712504284248e-117	0.000175630994866323
CEP19	0.997129185710116	0.0115470594314532	7.75739796218392e-50	0.252269028223564
CEP63	1	1.48276452119495e-13	0	4.15973346309499e-23
CHST2	0.9674629751642	0.038584064576187	2.70087068099844e-27	2.81667723420304
CLDN16	0.984906454961384	0.0263955929088417	2.15978965695763e-34	1.31820809891758
COL7A1	0.922799374068952	0.0587547752078056	2.01527691207327e-19	6.53141786958981
DCBLD2	0.999135417999212	0.00634001045325636	4.92584457886158e-61	0.0760503259796806
DNAJB11	0.994316452422245	0.0162357575814262	1.79861282143067e-43	0.49873086746745
EAF2	0.998639660126226	0.00795164049620342	8.36483646655622e-57	0.119628485810991
EFHB	0.999892634665778	0.00223460698968615	1.65176028513569e-80	0.00944764220968614
EHHADH	0.984301763770145	0.0269150419770706	4.99577072361008e-34	1.37060166491518
EPHA3	1	3.77072762651171e-13	0	2.69011878886767e-22
EPHB1	0.999903167729564	0.00212217069860012	1.79409967984013e-81	0.00852082723280218
GRM7	0.999851510557697	0.0026279217869679	1.76055355125798e-77	0.0130661007616517
HYAL3	0.998609866298088	0.00803818638013206	1.33237735362554e-56	0.122246737013053
IFRD2	0.985930992277391	0.0254905721134805	4.81339447329237e-35	1.22936345254447
IL17RB	1	3.70378329769651e-13	0	2.59544762752313e-22
IL20RB	0.966492109657752	0.0391458221862187	5.03325944095621e-27	2.89929208664952
IQCB1	0.999959590148508	0.00137094492984472	1.24202425665799e-89	0.00355599508126184
ITIH3	1	3.13849137272544e-13	0	1.86364423589035e-22
ITIH4	0.999660368213546	0.00397418478742881	9.33383864455349e-70	0.029882521819001
KIF15	0.999018656096794	0.00675436942222753	7.49561305958814e-60	0.086315889904317
LEKR1	0.999942687369485	0.00163267490812774	2.27491178638783e-86	0.00504336695685181
LRRC15	0.998930124631893	0.00705230640635603	4.79664459371782e-59	0.0940986685281544
LRRN1	0.991159288435533	0.0202330979981787	2.32605092586177e-39	0.774543657710585
LSG1	0.999972040959401	0.00114035183769087	4.51789113943729e-93	0.00246036117756761
MASP1	0.967874030299202	0.0383435696899358	2.0633093932363e-27	2.78167390478469
METTL6	0.999519139326837	0.00472866105081293	1.64510810287847e-66	0.0423055652509351
MYL3	0.991751436954002	0.0195466569434973	5.26994513693621e-40	0.722879841185532
NCKIPSD	0.987844093310459	0.0237055813816645	2.11788355909908e-36	1.06321808171203
NICN1	0.999990313067511	0.000671232312403447	5.72518684046067e-103	0.000852445930169793
NMNAT3	0.99677956065137	0.0122289282152795	9.14728765511876e-49	0.282942328577118
NPHP3	1	4.47074789110175e-13	0	3.78165140473561e-22
OSBPL11	0.87134986559097	0.0748252866931467	6.96835808240534e-15	10.5929741163223
PARP14	0.999014401398259	0.00676898844917273	8.2259170970382e-60	0.086689935150564
PCCB	0.763131047379808	0.0985512503342387	1.09761331387199e-09	18.3757641990999
PEX5L	0.765733305393694	0.0980807101214437	8.90632758145547e-10	18.2007102204773
PFN2	0.999452586395767	0.00504520851854865	2.668592692512e-65	0.048159212059743
PIGZ	1	3.94004428565361e-13	0	2.93713114567488e-22
PIK3CB	1	2.47164898945277e-13	0	1.1558320191603e-22
POPDC2	0.99985856648132	0.00256472961501661	6.18158451709142e-78	0.0124452694924871
PPM1M	0.989776722399167	0.0217501883428161	5.21705506807118e-38	0.895049751057569
PRSS45	0.999796866895335	0.00307361217035543	1.48336177305719e-74	0.0178738976359483
RBM6	0.992924742009212	0.0181084951835471	1.96852163727894e-41	0.620420095061345
RFC4	0.861109718287556	0.0775331966517578	3.24982905268129e-14	11.373562335112
RFT1	0.999203257370722	0.00608629887102265	8.50696151683248e-62	0.0700854202285027
RPL29	0.766609017037295	0.0979214938275616	8.29655437714467e-10	18.1416670598729
RPSA	0.999572945713899	0.00445631560413604	1.28349919242581e-67	0.0375727526608568
SEC22A	0.83733332883653	0.0833698535135629	7.56341491148349e-13	13.1504074424596
SEC22C	0.998554915353573	0.00819540572263668	3.06466287798437e-56	0.12707556502172
SFMBT1	1	2.45360061714098e-13	0	1.13901351301182e-22
SIDT1	0.847398377441058	0.0809702773359866	2.13036388580584e-13	12.4043035560516
SLC41A3	1	3.60987033674015e-13	0	2.46549620005606e-22
SMC4	0.99726125938483	0.0112786900630858	2.82171638618824e-50	0.24067914332807
SOX14	0.999571661474481	0.00446300966641165	1.36907506882712e-67	0.0376857173944594
ST6GAL1	0.998761882650433	0.00758625097311113	1.10646289955638e-57	0.10888687764074
SUMF1	0.999629377217742	0.00415151472291942	6.09943721233902e-69	0.0326087609438148
TAMM41	0.997724761478543	0.0102812771043924	5.26286048278299e-52	0.199993214633696
TF	0.728034931542511	0.104543875117144	1.45128064108694e-08	20.6784660919712
THUMPD3	0.942254213171984	0.0510715407392427	4.77055528879767e-22	4.93490790142439
TNFSF10	1	2.8760980744794e-13	0	1.56505107335736e-22
UBE2E2	0.999119827616891	0.00639689252828658	7.23248661021429e-61	0.0774210827629049
ZCWPW2	0.976109020461989	0.0331350935206434	3.8429985708393e-30	2.07729192760042
ZDHHC23	0.956439811725219	0.0445188453816687	1.28259006513156e-24	3.74980700806922
ZNF502	0.982254097498113	0.0286018733929316	6.83345720670282e-33	1.54778306971937
ZNF660	1	4.58701783829503e-13	0	3.98090661715993e-22
AADAT	0.999822123292119	0.00287621268919092	8.54337803622945e-76	0.0156517581281118
AGA	0.992904117364553	0.0181347756127181	2.09522783556927e-41	0.622222203702719
ALB	0.957415619235167	0.0440283555684189	7.95746862679814e-25	3.66763460995987
ALPK1	0.997581325667097	0.0106000204917267	1.95634769145409e-51	0.212585941932147
AMTN	0.999991884804731	0.000614369116418388	1.27268061506228e-104	0.00071413428600688
ANAPC4	0.996376143294983	0.0129709703359523	1.15232586010102e-47	0.318321567195044
AP1AR	0.999122061409092	0.00638877359422528	6.84809506101064e-61	0.0772246818484073
ARHGAP10	0.997805073320179	0.0100983945955423	2.43228894306488e-52	0.192941568886571
ARHGAP24	0.996493132454922	0.0127602553103582	5.69722282860147e-48	0.30806322668781
BDH2	0.998045310688378	0.0095303161480754	2.01687520745499e-53	0.171844543769249
BMPR1B	0.999999236257209	0.00018847521569268	1.09190765807748e-126	6.72093399123214e-05
C4orf19	0.99773626946053	0.0102552727254862	4.71979909324158e-52	0.198982810531401
C4orf3	0.997013367931085	0.0117773374875525	1.81351097420402e-49	0.262431143335484
