gene	spearmans_rho	effect	stderr	pval	mse
CAPN9	0.637812911725955	0.680634820780719	0.111723937259491	2.68571415013509e-07	23.6163945925951
CAPZB	0.20764163372859	0.261446525077505	0.147194359292589	0.0827762637588298	40.9924114390955
CD53	0.103645444390858	0.108243461648439	0.151602552059451	0.479088209555979	43.484467532456
CDC42BPA	0.109680240380774	0.0127216143181192	0.152486229689319	0.933898445133538	43.9928790632822
CDK11B	0.0198372180194397	-0.0235127506886557	0.152456410129756	0.878153091550287	43.9756746244223
CEP104	0.20395256916996	0.260379473383907	0.147238339439623	0.0840843631566935	41.0169113129741
CEP350	-0.0868247694334651	0.0331645645075149	0.152414681559578	0.82877449221932	43.9516049130852
CHI3L1	0.144005270092227	0.0993892405414396	0.151743493700956	0.515968114761191	43.5653582700422
CNTN2	0.105797101449275	0.0906799301365284	0.151870289688306	0.553579816573319	43.6381946118991
CRYZ	0.39802371541502	0.339327115343329	0.143450591833936	0.0225872796927489	38.9337127868821
CYP4B1	0.102503293807642	0.124523609626064	0.151311619825068	0.415070761246035	43.3177303084106
CYP4X1	0.180204388739402	0.0670373229441528	0.15215551999039	0.661721093981368	43.8022638826292
DDX59	0.346772068511199	0.347793553025287	0.1429782585907	0.0192309053896538	38.6777443568581
DEPDC1	0.418313570487483	0.246023993410477	0.147811334388254	0.103294836642217	41.3367765653199
DNAH14	0.175121888461968	0.0623108720857574	0.152202233521178	0.684281847536752	43.8291636296761
DNASE2B	0.381764880473254	0.350517995950609	0.142823450497358	0.018244608701143	38.5940339186498
DPH2	0.125296442687747	0.040644799074543	0.152372554470956	0.790939678252284	43.9273120135604
DRAM2	0.0836627140974967	0.141189380390087	0.150970931967672	0.354903175552296	43.1228845900628
EFCAB2	0.580237154150197	0.628741422724114	0.11858509096365	3.74413883217318e-06	26.6061058274377
EFCAB7	0.177670882060323	0.169445221073265	0.150293381080598	0.265812855098251	42.736685950439
EPB41	0.0960192318953523	0.0130870121219969	0.152485510566995	0.93200421511622	43.9924641250036
EPHB2	-0.0351181462447659	0.0509786374188106	0.152300283140945	0.739460242833672	43.8856518551845
FAM110D	0.159288537549407	0.220750913191239	0.148736463861362	0.145056510881498	41.8558375103103
FAM213B	-0.0930171277997365	-0.11738813910567	0.151444212216548	0.442507942318624	43.3936810910815
FBXO2	0.128985507246377	0.116408994576849	0.151461787796008	0.446349387546108	43.4037536231907
FBXO42	-0.000527043943432437	0.105626219315339	0.151645478681337	0.48984288583471	43.5090964788985
FBXO6	-0.033596837944664	0.0280330936439194	0.152438637724103	0.854958303502212	43.965422409073
FCRLB	0.196540934967364	0.0550837028549626	0.152267037896462	0.71930513408271	43.8664945699106
FLG	0.443873517786561	0.443054708799441	0.13671414116907	0.00230409612918947	35.3629111004683
FLVCR1	-0.0549843710059067	-0.112898840870255	0.151523568796083	0.460270057065043	43.4391694761267
FMN2	-0.0708827404479578	-0.115801725367505	0.15147261325892	0.448741036367093	43.409958257684
FMO3	0.11528326745718	0.149548424166675	0.150783632819554	0.326839703844117	43.0159518284876
FMO4	0.327140974967062	0.380753427625813	0.141011860572509	0.00987152224621383	37.6211804034526
FUBP1	0.0933421428908218	0.047846022075697	0.152323917266564	0.754958611081063	43.8992733595474
GBP3	0.674752948185348	0.741620202181085	0.102299091327534	5.61018309879453e-09	19.799976931543
GBP4	0.174692681685104	0.0709694002367303	0.152114044137793	0.643174272719677	43.7783871461217
GNG12	-0.225983611230525	-0.241552866954742	0.147982730958713	0.109918238609941	41.4326973485016
GNPAT	0.198490625653856	0.150648067702459	0.150758173807292	0.323254395202959	43.0014270266907
GPX7	0.559947299077734	0.543878705105024	0.12797128621735	0.000112713576497636	30.9846219818644
GRHL3	0.28695652173913	-0.0532916121791651	0.152281868705841	0.728081747127373	43.8750401791392
GSTM3	0.487878787878788	0.289281379990189	0.145978358000223	0.0539318678045324	40.3179164604028
GSTM5	-0.148748353096179	-0.155689331862542	0.150639013442054	0.307135784178648	42.9334766055446
HFM1	0.252173913043478	0.41654097814241	0.138639033861165	0.00442407593333009	36.3657189952392
HHAT	0.274967061923584	0.293058238823837	0.145803058367249	0.0507360303211977	40.2211422209287
HHLA3	0.354870750943671	0.394944286920929	0.140101210112839	0.00725446766082237	37.1368364500548
HRNR	0.0307023325896453	-0.145993856654975	0.150864623885048	0.338598736484042	43.0621749280363
HSPB7	-0.181554677206851	-0.0996888042648179	0.151738923759923	0.514697577580141	43.562734261387
IER5	-0.199018413099172	-0.159041593559275	0.150557550730001	0.296706902313897	42.8870539467976
IKBKE	0.226877470355731	0.145031695235953	0.150886204416394	0.341826192648479	43.0744955245874
IL12RB2	-0.100131752305665	-0.096943556146081	0.151780283896083	0.526399349991728	43.5864856645571
ITGB3BP	0.71501976284585	0.750509125649892	0.100780218195077	2.91632545206499e-09	19.2163863019143
KCNK2	0.189581900200183	0.194668422340286	0.149581136522418	0.200043398630554	42.3325850351159
KLHDC7A	0.142160737812912	0.253415411453665	0.147520643351471	0.0930220692730394	41.1743476864619
LAMC2	0.134984683363192	0.184848465303203	0.149870567791403	0.22413112826584	42.4965659745022
LEFTY2	-0.0553359683794466	0.00944299796061257	0.15249177101622	0.950909791852341	43.9960765107387
LGALS8	0.307626424861757	0.233106978664436	0.148297402045486	0.123306522319079	41.6090900059093
LRRC39	-0.140672410260603	-0.176663393558474	0.150099970204078	0.245680960642039	42.6267619965618
LRRC7	-0.281949934123847	-0.267814587815273	0.146927869231995	0.0752973387290689	40.8441152483468
LYPLAL1	0.0524460557271276	0.0686030538640649	0.152139289071173	0.654311054871998	43.7929193240231
MCOLN2	0.308690788135153	0.21841741433725	0.148816558930647	0.149463958979335	41.9009286570261
MED8	0.227140974967062	0.211446762230069	0.149050503907032	0.16321611367319	42.0327717366665
METTL18	0.147826086956522	0.387059892372191	0.140612004492391	0.0086224800557273	37.4081241475404
MGST3	0.0602786653378821	0.027569069962105	0.152440605771363	0.857334080757775	43.9665576407827
MORN1	0.173254281949934	0.219807098443655	0.148768967090444	0.146827449574701	41.8741329368464
MR1	0.157971014492754	0.19933713162023	0.149438072104663	0.189255305783552	42.2516471501264
MTHFR	0.12463768115942	0.063705609176266	0.152188805272334	0.67759494597976	43.8214301958172
MYOC	-0.0300796671220946	0.0357385890177132	0.15240115006395	0.815707243915025	43.943801143221
NBPF3	0.1699604743083	0.252651776859432	0.147551101092861	0.0940452291608612	41.19135150459
NCF2	0.108411549956248	0.106072664951081	0.151638231491943	0.487999549959926	43.5049379490077
NCSTN	-0.0848484848484848	-0.142562286318831	0.150940924414969	0.350196060189757	43.1057437588601
NDUFS5	0.31722920994998	0.258056320169849	0.147333424713076	0.0869881065466007	41.0699051672974
NFASC	0.12669947227175	0.17339703086717	0.15018852259174	0.254659401752339	42.6770726662038
NTNG1	-0.104479578392622	-0.00316718689854927	0.152497805468552	0.983526212000495	43.9995586327946
NTPCR	0.4133069828722	0.388667385068203	0.140508848002805	0.00832680895547983	37.3532572065068
NVL	0.160874864213233	0.184160563731932	0.14989026115764	0.225890350706369	42.5077350177012
OR2C3	0.0629703897613847	0.0683668700681011	0.152141761546408	0.655426747201522	43.794342727392
OR2W3	0.295388669301713	0.267921675965678	0.146923328806633	0.0751762815290552	40.8415909241007
OTUD3	-0.00329380764163373	0.391309980337288	0.140338171247289	0.00785974694316122	37.262565968691
PAFAH2	-0.183530961791831	-0.0739785026453215	0.152080699289643	0.629123670279851	43.7591959704397
PAQR7	-0.154790996746671	-0.159492687278866	0.150546452902423	0.295321205999226	42.8807316390009
PEA15	0.025556668953554	0.111031689357763	0.151555651299752	0.46776920401714	43.4575664141679
PFDN2	0.0320705842099811	-0.0720698003675694	0.152102011658561	0.638021475100143	43.7714615304991
PIP5K1A	0.317786561264822	0.433736546812159	0.137407271731298	0.00291499694224558	35.7223947502164
PLEKHG5	-0.0086959386061207	-0.0346968868870841	0.152406748159848	0.820989788137222	43.9470295457752
PLEKHN1	0.212121212121212	0.148861392612651	0.150799442182472	0.329092315752782	43.0249725747346
POU2F1	-0.0479594189792112	0.0127356707628949	0.152486202402146	0.933825569479201	43.9928633183696
PPM1J	0.284057971014493	0.0943922769827692	0.151817676610145	0.537390560515043	43.6079643140244
PTCH2	-0.162372891269811	0.14463703962303	0.150895014078331	0.343155490214965	43.0795255778398
RABGAP1L	0.168379446640316	0.149898605921912	0.150775546097476	0.325695267885529	43.0113379494774
RAP1A	0.331344616638204	0.607046253700077	0.121185505107291	9.82104657542302e-06	27.7857732182229
RBBP5	-0.0922266139657444	-0.147294038867185	0.150835230148061	0.33426751756867	43.0453965090244
RGS5	0.215399286163654	0.229348010953052	0.148433642669343	0.12964554779969	41.6855775543627
RHCE	0.332674571805007	0.277559924705794	0.146506646265408	0.0648936341336161	40.6102614806818
RHD	0.624316343608823	0.662262978912027	0.114262829086092	7.23644977033672e-07	24.701940857553
RNF187	0.217391304347826	0.23277120753019	0.148309666995449	0.123863077468847	41.6159728575772
RRP15	0.400658761528327	0.355691693431967	0.142525674490313	0.0164889360521916	38.433270445834
RWDD3	0.0995421457109726	-0.011304523111673	0.152488825954119	0.9412479984741	43.9943771413176
S100A12	0.202767721055979	0.144923612921529	0.150888619511505	0.342189924171329	43.0758744423819
SEMA4A	0.188932806324111	0.170882368499956	0.150255535527473	0.261719764488226	42.7151655099772
SH3BP5L	0.201581027667984	0.0930549012309584	0.151836875852887	0.543196217129881	43.6189945557035
SIPA1L2	0.02266139657444	0.0147007505608326	0.152482091051585	0.923643143040724	43.9904910690497
SLC22A15	0.0758943278542709	0.169542605470142	0.150290826974902	0.265534162757955	42.7352334169374
SLC25A34	0.118530721423496	0.0880321343250299	0.151906515264088	0.565265626706621	43.6590151063519
SLC27A3	-0.0221343873517787	0.0124603815623461	0.152486731324502	0.93525290328513	43.9931685112181
SLC2A5	0.572049823391547	0.534760412254223	0.128861860549654	0.000154142324097411	31.4173772653705
SLC44A3	0.292226613965744	0.175816532813591	0.150123092655963	0.247987936282258	42.6398960587339
SMG7	0.221475625823452	0.234192483387901	0.148257623100969	0.121520134838192	41.5867707518827
SNRPE	0.0379484140601944	-0.0163345535594768	0.152478224321027	0.915186398963245	43.9882600238406
ST6GALNAC3	0.118562182595574	0.0361167914681357	0.152399076583759	0.8137913373195	43.9426054044581
SYT11	0.219499341238472	0.194625505628174	0.149582435276446	0.200144534826332	42.333320152595
SYT2	-0.180632411067194	-0.0846610529639324	0.151951071233782	0.580306928061459	43.6846302688857
TAGLN2	0.0513833992094862	-0.0788735164333315	0.152023481081465	0.606543086762294	43.7262746098394
TDRD5	0.389196310935441	0.536650361567413	0.128679011988237	0.00014456517707854	31.3282811349008
TDRKH	0.276404069070548	0.36295093142078	0.142099426490242	0.0142682637822673	38.2037313407547
THBS3	0.299472990777339	0.313631038110002	0.144804244118552	0.0359092795841346	39.6719651650979
TIE1	-0.0698303639204612	0.0138110018738239	0.152484025562668	0.928252143736302	43.9916072739986
TMEM222	0.14930979212988	-0.0451233125739713	0.152343239037772	0.768506982567353	43.9104110131435
TMEM240	0.207905138339921	0.136098372430976	0.151079621162934	0.372691999760858	43.1849982529521
TMEM51	0.115546772068511	0.145166503991693	0.150883189542389	0.341372852665444	43.0727741892285
TRAF3IP3	0.0330693717663056	0.11031424133319	0.151567834852383	0.47066799934263	43.4645537989996
TRIM45	-0.0837515625531561	-0.175811340651589	0.150123234067672	0.248002125456364	42.6399763899248
TSEN15	-0.108300395256917	-0.088406612930067	0.151901457560733	0.563605978038942	43.6561079147703
UAP1	-0.0416169583941733	-0.0751336560911881	0.152067528888914	0.623763706040772	43.7516170837843
UBQLN4	0.0184453227931489	0.0585883995692591	0.152236612000508	0.702244874136234	43.8489655751802
USP21	-0.16034255599473	-0.219062717303236	0.148794498983065	0.148235389646977	41.8885071390598
VANGL2	0.179710144927536	0.169996400143785	0.150278905352383	0.264238064288063	42.7284538532788
VSIG8	0.285140048426787	0.252330575351137	0.147563882952984	0.0944781841313918	41.1984883526904
WARS2	0.364498919949555	0.379422519925414	0.141095263165546	0.0101541150804628	37.6656962604317
ZCCHC11	-0.0184477534873405	0.0738186038957173	0.152082506196922	0.629867103409127	43.760235803631
ZNF124	0.0535090638600764	0.044122368643581	0.152350057172907	0.773505177971455	43.9143415297523
ZNF362	-0.0798497879183257	0.0540038585166253	0.152276033270163	0.72458938840752	43.8716776636739
ZNF436	0.0733412995398485	-0.0193464055305151	0.152470028819471	0.899621640364651	43.9835315300942
ZNHIT6	-0.12521749902564	-0.171649715859997	0.150235193523834	0.259551607555129	42.703600501988
ZSCAN20	0.0405797101449275	0.0381824674450532	0.152387365891177	0.803346222328487	43.9358523639115
ABCB6	0.0811594202898551	-0.0230091766816508	0.152458196923069	0.880743654667672	43.976705422691
ACADL	-0.0225296442687747	-0.000773956142813237	0.152498524658658	0.995974089436704	43.9999736436431
ACSL3	-0.162512610417579	-0.144042776575482	0.150908233205545	0.345163116191926	43.0870738547227
ACTG2	-0.0225296442687747	-0.049664104935693	0.152310383579283	0.745951764201349	43.8914729739612
ACTR1B	0.127140974967062	0.0412666896452118	0.152368667071841	0.787814196268921	43.9250706543319
ACVR2A	0.184453775818735	-0.159456673968802	0.150547340088094	0.295431679983976	42.8812370415795
ANKRD36	-0.290786916722854	-0.351136378319959	0.142788121112037	0.0180267923504288	38.5749427280951
ARHGEF33	0.202503293807642	0.117540654178036	0.151441461145376	0.441911231561506	43.3921045630776
ATP6V1E2	0.370118991352736	0.381903792716857	0.140939496594096	0.00963273505151913	37.5825776967731
B3GNT7	0.0702239789196311	0.182987367274836	0.149923672318099	0.22891254076999	42.5266874303843
BARD1	0.321517989350792	0.317268552323853	0.144619843736856	0.0337021808306747	39.5709892910784
BCL11A	0.080764163372859	0.148365776567687	0.150810800639022	0.330723332839957	43.0314542391126
C2orf27A	0.693280632411067	0.715288511949105	0.106570464152219	3.36797620073319e-08	21.48794316564
C2orf40	0.21528326745718	0.172816788284339	0.150204074952239	0.256277078681295	42.6859117382318
C2orf49	0.0623188405797101	0.0931860898346253	0.15183500474707	0.542625386925743	43.6179195170987
C2orf54	0.257188972108297	0.173376239539817	0.150189080794304	0.25471724794056	42.6773899007734
CASP10	0.380713804338392	0.33384517603262	0.143749410388255	0.025012239196131	39.0960855313489
CIAO1	-0.192539193360156	-0.126884262075597	0.151266005037294	0.406211948101623	43.2916168976514
COX7A2L	0.112252964426877	0.191766445450597	0.149668286740366	0.206963409435459	42.3819277375667
CPS1	0.114918864792984	-0.0379894869360149	0.152388487546791	0.804320627026214	43.9364991508229
D2HGDH	0.0656126482213439	0.0354222466484556	0.152402867613439	0.817310595471012	43.9447916354646
DBI	0.16969696969697	0.0719233224448926	0.152103624078691	0.63870641545097	43.7723895702935
DNAH6	0.457564591539557	0.558001601023234	0.126549394093678	6.81583740028435e-05	30.2999053832423
E2F6	-0.19038208168643	-0.219800729664226	0.148769185922282	0.146839453642728	41.8742561265192
EFEMP1	-0.177706251813194	0.139904790737122	0.15099874091026	0.359342199719435	43.1387725792673
EFHD1	0.658761528326746	0.680421780866136	0.111754111325751	2.71785935003991e-07	23.6291528054101
ERBB4	0.141073373764374	0.0556958410225777	0.152261859300045	0.71631533489597	43.8635108248827
ERCC3	0.200527009222661	0.105539857705525	0.151646877028356	0.490199882242912	43.5098988911619
ESPNL	0.274044795783926	0.295476376990646	0.145689516202004	0.04877149460929	40.1585232681812
ETAA1	0.349670619235837	0.315777752559538	0.144695704038417	0.0345928108245231	39.6125140834917
FAM168B	-0.0686429512516469	-0.0890546620584836	0.151892653891417	0.560739258924601	43.6510477552886
FAM178B	-0.00719449566861589	-0.0375439927971475	0.152391055145913	0.806571151295646	43.9379797386133
FAP	-0.00836654699225249	0.174311091422914	0.150163913805761	0.252124987064245	42.6630883099059
FASTKD1	0.225164690382082	0.247899752617615	0.147738432644597	0.100609066930436	41.2960113566935
FBXO36	0.035113146038351	0.101740124843726	0.151707256881874	0.506039669585519	43.5445536678584
FEZ2	-0.021870882740448	-0.0300369558519489	0.152429761276674	0.844713448794291	43.9603023764585
FKBP7	0.109975645329208	0.126018540360707	0.151282834413001	0.40944801907911	43.3012504093557
FOXN2	0.101071300812868	0.122202674467582	0.15135561900226	0.423886908397802	43.3429262795307
GAD1	0.23768115942029	0.233428860810996	0.14828562687648	0.122774758900132	41.6024825453811
GALNT3	0.21076244915957	0.284866654211906	0.146180120599761	0.0578707774855272	40.429443529997
GEN1	0.453631538295483	0.456970932394076	0.135644676641181	0.00160163367087529	34.8118129456631
GGCX	-0.132735652469308	0.0427899197246314	0.152358895663081	0.780172787841305	43.9194370018782
GIGYF2	0.241897233201581	0.0765593889572283	0.152050990526396	0.617174665251587	43.7421010383498
GNLY	0.367855591479628	0.353070096644604	0.142677185384331	0.0173597887863959	38.5150263016363
GPR35	-0.0596837944664032	-0.108360448216245	0.151600608489788	0.478610414363329	43.4833525835445
GRHL1	-0.0241555050052066	-0.013863230072403	0.152483915343283	0.927981530021268	43.9915436774862
HDAC4	-0.0343873517786561	0.0150689922052114	0.152481255079292	0.921736323559688	43.9900087208524
HIBCH	0.65017458471684	0.687759296622843	0.110704630048428	1.79375628313703e-07	23.1874345959895
HJURP	0.0856389986824769	-0.0390618041796355	0.152382182888047	0.798909993683235	43.9328637199862
IDH1	-0.183758856058994	-0.201219084284606	0.149379404585809	0.185025817759677	42.2184787252652
IL1RL2	-0.0167325428194993	-0.0315970565587788	0.152422426020188	0.836754763748832	43.9560715447401
IL1RN	0.0616600790513834	0.118998115734689	0.151414988693986	0.436231415969414	43.3769357318701
IMMT	0.199881415546752	0.202229747701142	0.149347661292698	0.182782503582471	42.2005376823682
ITGB1BP1	-0.0301712779973649	0.00487991519704098	0.152496754553927	0.974620026939309	43.9989522028175
ITPRIPL1	0.0401844532279315	0.0912321352806042	0.151862598354193	0.551157177843892	43.6337746896542
KHK	0.376416337285902	0.404889887418026	0.139439424129438	0.00579977987002911	36.7868238789312
KIF5C	0.0282969028177957	0.0927957255002696	0.151840564587201	0.544324794294025	43.6211139464707
KLF11	-0.128194993412385	-0.116266832650955	0.151464327185945	0.446908644923163	43.4052090395138
KRCC1	0.115678524374177	0.0621371214557647	0.15220388545427	0.685116562126345	43.8301150380364
LIPT1	0.478349751031196	0.450441590330236	0.136151623217166	0.00190320550125302	35.0725044428338
LMAN2L	0.185953007322101	0.204669467887244	0.149270350092114	0.17744747669688	42.1568579922491
LTBP1	0.0393293586958641	0.0441247935331583	0.152350040840444	0.773493058285022	43.9143321142089
LY75	0.416732542819499	0.37488000920524	0.141377359022391	0.0111715575044969	37.8164590627243
MATN3	0.371622541243799	0.395864394841424	0.140040806419833	0.00710778546965812	37.1048207594607
MLPH	0.0422924901185771	0.0771698337960899	0.152043813816318	0.614362511134545	43.7379719370829
MRPL19	-0.0731908166015159	-0.00965692378985012	0.152491459449977	0.949799081730754	43.9958967282084
MRPL30	0.0658761528326746	0.153127508002233	0.150700069157329	0.315261494908669	42.9682865168931
MRPL35	0.0675018658981541	-0.0950873933791156	0.151807588407655	0.534384929648807	43.6021690552961
MRPS9	-0.160869565217391	-0.163546478925723	0.150445273154973	0.283056406094379	42.8231121661639
NCOA1	-0.16659547768428	-0.206208656156759	0.149221077609468	0.174139760264477	42.129031565545
NDUFA10	0.410671936758893	0.42675823401572	0.137914483926596	0.00346169408977264	35.9866060267905
NMUR1	0.304743083003953	0.315496350264487	0.144709978840582	0.0347630817055285	39.6203303306707
NOSTRIN	-0.0363636363636364	-0.0597036614521301	0.152226535046644	0.696845717464451	43.8431608036052
NUP35	0.271852399210275	0.233118550723124	0.148296979011457	0.123287374761786	41.608852617585
PAX8	0.525955204216074	0.0351279244101696	0.152404451876519	0.818803002673254	43.9457052727719
PDE11A	0.0591567852437418	0.12845908319317	0.151235090669751	0.400363180386415	43.2739236135875
PEX13	0.330579812137333	0.270255498083175	0.146823891167538	0.0725758933477441	40.7863264932559
PFN4	0.200164796245973	0.235036224384643	0.14822656865907	0.120145149928168	41.5693508219885
POLE4	-0.228063241106719	-0.250287193551158	0.147644790640765	0.0972686853318591	41.2436781127485
POLR1A	0.337374004289689	0.505844776509453	0.131549005996094	0.000392945365123205	32.7413267314365
POLR1B	0.148276615321952	0.215575227667561	0.148912907371286	0.154964379221566	41.9552021335075
PPIL3	0.723673375668454	0.723667034987773	0.105246777829704	1.94671357233964e-08	20.9574649887682
PQLC3	0.050197628458498	0.0330281575954882	0.15241537040279	0.829468282891319	43.9520021954573
PREPL	0.0598155467720685	0.05539727815738	0.152264392268366	0.717773051849522	43.8649702292012
PRKD3	-0.0346508563899868	-0.00343947332026577	0.152497668302668	0.982110162849087	43.9994794810243
PSD4	-0.166018842181218	-0.240416612738906	0.148025756112031	0.111651938541805	41.4567935020426
PTPN18	-0.157304901549354	-0.0984698027797175	0.15175743328337	0.519877494242959	43.573362709383
PUM2	0.193544137022398	-0.0131253163077259	0.152485434002942	0.931805666729531	43.9924199471602
RASGRP3	0.136890645586298	-0.0462437484629883	0.15233542516801	0.762923106337858	43.905906692036
RBKS	0.106986396184394	0.0112477513266996	0.152488923584792	0.941542542345785	43.9944334759641
RBM44	0.259288537549407	0.206674292976286	0.149206095690581	0.173147914808849	42.1205724114011
REL	0.00211257014487186	-0.101900849047921	0.151704748202071	0.505364446040776	43.5431135463858
RIF1	0.0254281949934124	0.0643897162469697	0.152182109730081	0.674323972312597	43.8175744354319
RTN4	0.0903880362986629	0.140643550407861	0.150982779838111	0.356785248156536	43.1296532360615
SEPT2	0.259652130334318	0.382036873515006	0.140931108625759	0.00960543396626279	37.5781044000947
SFXN5	0.140561508413238	0.0876585089783993	0.151911539880691	0.566923748365035	43.6619033753621
SGPP2	0.204614414924513	-0.060898460942932	0.152215527846383	0.691077903000751	43.8368206080104
SLC1A4	-0.123451910408432	-0.123702146027011	0.151327288849123	0.418179097480877	43.3267022790057
SLC39A10	0.0451346034502225	0.105613166218301	0.151645690108237	0.489896835280445	43.5092178013392
SLC4A1AP	-0.158135886778871	-0.233912361204423	0.148267907054181	0.121979244650721	41.5925403201339
SLC4A5	-0.11304347826087	0.243025689271045	0.147926640709157	0.107701630939051	41.4012946315907
SP140L	0.0228232388587249	0.0574800399634954	0.152246437695049	0.707625015278517	43.854625980255
SPOPL	0.129512516469038	0.189605270328424	0.14973230698473	0.212224610061718	42.4181930244021
STON1-GTF2A1L	0.792911492903551	0.759885775321731	0.0991327050981959	1.41914026039961e-09	18.5932387724025
SULT1C2	0.458102766798419	0.211412204392085	0.149051643916734	0.163286508208157	42.0334147126995
TAF1B	-0.14137022397892	-0.188582139461759	0.149762352573267	0.214747565080759	42.4352181737451
THNSL2	0.603030303030303	0.635766923441458	0.11771076288521	2.6964621506938e-06	26.2152184385425
TMBIM1	0.176230318585221	0.12705822514697	0.151262609116736	0.405563455584261	43.2896731265901
TMEM18	-0.0302381501531015	0.00995566768538175	0.152491012673103	0.948248151237587	43.9956389259613
TRAF3IP1	-0.256258234519104	-0.256431532462983	0.147399383826825	0.0890649220286125	41.1066862429822
TSGA10	0.452730747408463	0.54314705216964	0.12804353181628	0.000115618993369362	31.0196163076549
TTC31	-0.0389986824769433	0.15559627909419	0.150641249325739	0.307428570190206	42.9347511090099
TTC32	0.38932120514713	0.453170977939104	0.135940827136827	0.00177151539806455	34.9639868491635
UBXN2A	-0.229249011857707	-0.173995589656759	0.150172422977025	0.252997854248689	42.6679235303199
WDR54	-0.122731315327294	0.0119042498586419	0.152487764574759	0.938136971892012	43.9937647087533
WDSUB1	0.401317523056653	0.453447651625645	0.135919369671806	0.00175862807998332	34.9529499983483
XPO1	-0.0716020001325704	-0.30262273254649	0.145347977141794	0.0433230928517455	39.9704571968282
ZC3H15	-0.0828454802088683	0.136902029628062	0.151062734102442	0.369849036202797	43.1753447084835
ZC3H8	0.0621189178197654	0.143971164439549	0.150909822434484	0.345405533486956	43.0879813676365
ZNF142	-0.136027584175298	0.106721684601329	0.151627640760827	0.485326255234569	43.4988612095776
ZNF514	0.0989459815546772	0.016452153186208	0.152477930286804	0.914578036317282	43.9880903728437
ACOX2	0.175433973546208	0.0541532434367089	0.152274799502015	0.723857607107793	43.8709667539125
ALCAM	0.201215570818946	0.24587124074635	0.147817245191947	0.103515950026228	41.3400826508494
ALG1L	0.413709063561401	0.281716110900274	0.146322043107154	0.0608202630835257	40.5079854458059
AMT	-0.037880035594844	-0.116307373142934	0.151463603345597	0.446749121625005	43.404794177914
ANAPC13	0.203557312252964	0.201395072170191	0.149373889012551	0.184633781076922	42.2153610958448
C3orf18	0.166540399971766	0.0249511812610757	0.152451093076823	0.870760313639684	43.9726072963618
C3orf38	0.116009888058437	0.279533716786387	0.146419348478361	0.0629329110799902	40.5618796519019
CCDC13	0.331752305665349	0.28804506217334	0.14603520140766	0.0550125154959893	40.3493218549325
CCDC36	0.507609198018366	0.44414083364143	0.136632159370477	0.00224083201579172	35.320512475261
CCDC50	-0.171014492753623	-0.211336887830773	0.149054127817989	0.163440005012195	42.0348156730481
CCDC66	-0.00632411067193676	0.055610500305111	0.15226258471346	0.716731904794285	43.8639287792559
CDC25A	0.562217203779604	0.565622283359849	0.125760147546254	5.14612299088548e-05	29.9231430329388
CEP19	0.0922266139657444	0.123534241256575	0.151330478588094	0.418816055703502	43.3285288144351
CEP63	0.192694094112902	-0.0901668544458816	0.151877393816666	0.555835285882511	43.6422772878107
CHST2	0.323978919631093	0.328659523418294	0.144027041846109	0.0275025452641823	39.2472483773242
CIDEC	0.113768760015184	0.126602851819312	0.151271488414829	0.407262241241598	43.2947555880936
CLDN16	0.273254281949934	0.19085480113845	0.149695384098913	0.209171483884328	42.3972755748257
COL7A1	0.0216796820180258	0.155242250271007	0.150649743454948	0.308544133092934	42.9395931241549
DCBLD2	0.253064449232207	0.152592590695693	0.150712686867768	0.316975204069867	42.9754820556502
